row_label_raw,row_label_full,col_0,31/12/2025Triệu VND,1/1/2025Triệu VND,numeric__31/12/2025Triệu VND,numeric__1/1/2025Triệu VND
Phải thu ngắn hạn khác,Phải thu ngắn hạn khác,Phải thu ngắn hạn khác,Phải thu ngắn hạn khác,Phải thu ngắn hạn khác,,
Đặt cọc ngắn hạn (*),Phải thu ngắn hạn khác > Đặt cọc ngắn hạn (*),Đặt cọc ngắn hạn (*),2.422.048,18.800.621,2422048.0,18800621.0
Lãi phải thu,Phải thu ngắn hạn khác > Lãi phải thu,Lãi phải thu,263.779,151.919,263779.0,151919.0
Phải thu từ thanh lý khoản đầu tư,Phải thu ngắn hạn khác > Phải thu từ thanh lý khoản đầu tư,Phải thu từ thanh lý khoản đầu tư,-,84.669,,84669.0
Tạm ứng cho nhân viên,Phải thu ngắn hạn khác > Tạm ứng cho nhân viên,Tạm ứng cho nhân viên,15.597,14.831,15597.0,14831.0
Phải thu khác (**),Phải thu ngắn hạn khác > Phải thu khác (**),Phải thu khác (**),1.070.143,1.015.570,1070143.0,1015570.0
,,,3.771.567,20.067.610,3771567.0,20067610.0
Phải thu dài hạn khác,Phải thu dài hạn khác,Phải thu dài hạn khác,Phải thu dài hạn khác,Phải thu dài hạn khác,,
Đặt cọc dài hạn (*),Phải thu dài hạn khác > Đặt cọc dài hạn (*),Đặt cọc dài hạn (*),3.777.608,6.889.899,3777608.0,6889899.0
Phải thu khác (***),Phải thu dài hạn khác > Phải thu khác (***),Phải thu khác (***),1.172.017,1.555.291,1172017.0,1555291.0
,,,4.949.625,8.445.190,4949625.0,8445190.0
