row_label_raw,row_label_full,col_0,Năm nayVND,Năm trướcVND,numeric__Năm nayVND,numeric__Năm trướcVND
Doanh thu đối với các bên liên quan,Doanh thu đối với các bên liên quan,Doanh thu đối với các bên liên quan,Doanh thu đối với các bên liên quan,Doanh thu đối với các bên liên quan,,
- Công ty CP Dịch vụ Hàng không sân bayTân Sơn Nhất,Doanh thu đối với các bên liên quan > - Công ty CP Dịch vụ Hàng không sân bayTân Sơn Nhất,- Công ty CP Dịch vụ Hàng không sân bayTân Sơn Nhất,553.184.024.842,513.238.889.968,553184024842.0,513238889968.0
- Công ty CP Phục vụ mặt đất Sài Gòn,Doanh thu đối với các bên liên quan > - Công ty CP Phục vụ mặt đất Sài Gòn,- Công ty CP Phục vụ mặt đất Sài Gòn,152.072.596.760,172.896.881.831,152072596760.0,172896881831.0
- Công ty CP Phục vụ mặt đất Hà Nội,Doanh thu đối với các bên liên quan > - Công ty CP Phục vụ mặt đất Hà Nội,- Công ty CP Phục vụ mặt đất Hà Nội,77.896.794.290,96.983.613.434,77896794290.0,96983613434.0
- Công ty CP Vận tải Hàng không MiềnNam,Doanh thu đối với các bên liên quan > - Công ty CP Vận tải Hàng không MiềnNam,- Công ty CP Vận tải Hàng không MiềnNam,16.556.527.264,11.451.756.002,16556527264.0,11451756002.0
- Công ty TNHH Dịch vụ Bảo Dương Máybay Cảng Hàng không Miền Nam,Doanh thu đối với các bên liên quan > - Công ty TNHH Dịch vụ Bảo Dương Máybay Cảng Hàng không Miền Nam,- Công ty TNHH Dịch vụ Bảo Dương Máybay Cảng Hàng không Miền Nam,8.804.210.222,8.465.893.344,8804210222.0,8465893344.0
- Công ty CP Thương mại Hàng khôngMiền Nam,Doanh thu đối với các bên liên quan > - Công ty CP Thương mại Hàng khôngMiền Nam,- Công ty CP Thương mại Hàng khôngMiền Nam,8.289.815,23.788.888,8289815.0,23788888.0
,,,808.522.443.193,803.060.823.467,808522443193.0,803060823467.0
,,,Năm nayVND,Năm trướcVND,,
Mua hàng với các bên liên quan,Mua hàng với các bên liên quan,Mua hàng với các bên liên quan,Mua hàng với các bên liên quan,Mua hàng với các bên liên quan,,
- Công ty CP Dịch vụ Hàng không sân bayTân Sơn Nhất,Mua hàng với các bên liên quan > - Công ty CP Dịch vụ Hàng không sân bayTân Sơn Nhất,- Công ty CP Dịch vụ Hàng không sân bayTân Sơn Nhất,41.879.029.012,31.319.697.355,41879029012.0,31319697355.0
- Công ty CP Phục vụ mặt đất Sài Gòn,Mua hàng với các bên liên quan > - Công ty CP Phục vụ mặt đất Sài Gòn,- Công ty CP Phục vụ mặt đất Sài Gòn,12.449.910.240,7.790.070.165,12449910240.0,7790070165.0
- Công ty CP Phục vụ mặt đất Hà Nội,Mua hàng với các bên liên quan > - Công ty CP Phục vụ mặt đất Hà Nội,- Công ty CP Phục vụ mặt đất Hà Nội,3.287.413.728,2.376.298.681,3287413728.0,2376298681.0
- Công ty CP Vận tải Hàng không MiềnNam,Mua hàng với các bên liên quan > - Công ty CP Vận tải Hàng không MiềnNam,- Công ty CP Vận tải Hàng không MiềnNam,2.036.610.012,745.593.839,2036610012.0,745593839.0
- Công ty CP Thương mại Hàng khôngMiền Nam,Mua hàng với các bên liên quan > - Công ty CP Thương mại Hàng khôngMiền Nam,- Công ty CP Thương mại Hàng khôngMiền Nam,595.219.738,579.437.281,595219738.0,579437281.0
,,,60.248.182.730,42.811.097.321,60248182730.0,42811097321.0
,,,Năm nayVND,Năm trướcVND,,
Doanh thu tài chính với các bên liên quan,Doanh thu tài chính với các bên liên quan,Doanh thu tài chính với các bên liên quan,Doanh thu tài chính với các bên liên quan,Doanh thu tài chính với các bên liên quan,,
- Công ty CP Dịch vụ Hàng không sân bayTân Sơn Nhất,Doanh thu tài chính với các bên liên quan > - Công ty CP Dịch vụ Hàng không sân bayTân Sơn Nhất,- Công ty CP Dịch vụ Hàng không sân bayTân Sơn Nhất,184.001.297.800,106.509.829.200,184001297800.0,106509829200.0
- Công ty CP Phục vụ mặt đất Sài Gòn,Doanh thu tài chính với các bên liên quan > - Công ty CP Phục vụ mặt đất Sài Gòn,- Công ty CP Phục vụ mặt đất Sài Gòn,40.320.127.500,40.320.127.500,40320127500.0,40320127500.0
- Công ty TNHH Dịch vụ Bảo Dương Máybay Cảng Hàng không Miền Nam,Doanh thu tài chính với các bên liên quan > - Công ty TNHH Dịch vụ Bảo Dương Máybay Cảng Hàng không Miền Nam,- Công ty TNHH Dịch vụ Bảo Dương Máybay Cảng Hàng không Miền Nam,20.157.750.000,15.577.236.000,20157750000.0,15577236000.0
- Công ty CP Phục vụ mặt đất Hà Nội,Doanh thu tài chính với các bên liên quan > - Công ty CP Phục vụ mặt đất Hà Nội,- Công ty CP Phục vụ mặt đất Hà Nội,8.219.532.408,15.380.000.000,8219532408.0,15380000000.0
,,,252.698.707.708,177.787.192.700,252698707708.0,177787192700.0
