row_label_raw,row_label_full,col_0,Năm nayVND,Năm trướcVND,numeric__Năm nayVND,numeric__Năm trướcVND
- Chi phí nhân viên,- Chi phí nhân viên,- Chi phí nhân viên,4.223.841.105.065,3.991.857.946.836,4223841105065.0,3991857946836.0
"- Chi phí vật liệu, đồ dùng văn phòng","- Chi phí vật liệu, đồ dùng văn phòng","- Chi phí vật liệu, đồ dùng văn phòng",154.446.163.343,126.134.635.863,154446163343.0,126134635863.0
- Chi phí khấu hao tài sản cố định,- Chi phí khấu hao tài sản cố định,- Chi phí khấu hao tài sản cố định,2.970.131.531.386,2.289.294.864.854,2970131531386.0,2289294864854.0
"- Thuế, phí, lệ phí","- Thuế, phí, lệ phí","- Thuế, phí, lệ phí",134.283.534.049,141.851.735.855,134283534049.0,141851735855.0
- Chi phí sửa chữa tài sản,- Chi phí sửa chữa tài sản,- Chi phí sửa chữa tài sản,1.426.527.439.946,851.616.887.552,1426527439946.0,851616887552.0
"- Chi phí điều hành, thương quyền","- Chi phí điều hành, thương quyền","- Chi phí điều hành, thương quyền",280.366.949.590,248.627.574.063,280366949590.0,248627574063.0
"- Bảo hiểm hàng không, phi hàng không","- Bảo hiểm hàng không, phi hàng không","- Bảo hiểm hàng không, phi hàng không",35.113.069.646,31.110.730.572,35113069646.0,31110730572.0
"- Chi phí điện, nước, thông tin liên lạc","- Chi phí điện, nước, thông tin liên lạc","- Chi phí điện, nước, thông tin liên lạc",647.600.774.798,527.272.540.530,647600774798.0,527272540530.0
- Chi phí dịch vụ mua ngoài khác,- Chi phí dịch vụ mua ngoài khác,- Chi phí dịch vụ mua ngoài khác,563.050.367.997,437.699.609.718,563050367997.0,437699609718.0
"- Chi hoa hồng, môi giới","- Chi hoa hồng, môi giới","- Chi hoa hồng, môi giới",203.968.489.183,177.364.509.744,203968489183.0,177364509744.0
- Chi phí phúc lợi cho người lao động,- Chi phí phúc lợi cho người lao động,- Chi phí phúc lợi cho người lao động,309.207.846.446,244.348.201.725,309207846446.0,244348201725.0
- Phí nhượng quyền khai thác,- Phí nhượng quyền khai thác,- Phí nhượng quyền khai thác,186.400.197.500,218.790.610.500,186400197500.0,218790610500.0
"- Chi ứng hộ, tài trợ","- Chi ứng hộ, tài trợ","- Chi ứng hộ, tài trợ",2.130.000.000,2.090.000.000,2130000000.0,2090000000.0
- Chi phí bằng tiền khác,- Chi phí bằng tiền khác,- Chi phí bằng tiền khác,370.074.222.912,302.145.649.464,370074222912.0,302145649464.0
- Trích lập/(Hoàn nhập) dự phòng phải thu khó đòi,- Trích lập/(Hoàn nhập) dự phòng phải thu khó đòi,- Trích lập/(Hoàn nhập) dự phòng phải thu khó đòi,30.388.178.324,(57.480.182.327),30388178324.0,-57480182327.0
,,,11.537.529.870.185,9.532.725.314.949,11537529870185.0,9532725314949.0
