row_label_raw,row_label_full,col_0,Năm nayVND,Năm trướcVND,numeric__Năm nayVND,numeric__Năm trướcVND
- Chi phí nhân viên quản lý,- Chi phí nhân viên quản lý,- Chi phí nhân viên quản lý,834.175.441.643,787.548.886.627,834175441643.0,787548886627.0
"- Chi phí vật liệu, đồ dùng văn phòng","- Chi phí vật liệu, đồ dùng văn phòng","- Chi phí vật liệu, đồ dùng văn phòng",13.018.077.290,12.570.269.328,13018077290.0,12570269328.0
- Chi phí khấu hao tài sản cố định,- Chi phí khấu hao tài sản cố định,- Chi phí khấu hao tài sản cố định,37.696.347.348,31.078.841.664,37696347348.0,31078841664.0
"- Thuế, phí, lệ phí","- Thuế, phí, lệ phí","- Thuế, phí, lệ phí",18.368.905.060,19.541.968.069,18368905060.0,19541968069.0
- Chi phí sửa chữa tài sản,- Chi phí sửa chữa tài sản,- Chi phí sửa chữa tài sản,51.035.324.824,8.228.795.179,51035324824.0,8228795179.0
"- Chi phí điện, nước, thông tin liên lạc","- Chi phí điện, nước, thông tin liên lạc","- Chi phí điện, nước, thông tin liên lạc",25.033.287.280,24.256.086.259,25033287280.0,24256086259.0
- Chi phí dịch vụ mua ngoài khác,- Chi phí dịch vụ mua ngoài khác,- Chi phí dịch vụ mua ngoài khác,88.291.461.838,33.524.944.288,88291461838.0,33524944288.0
- Chi phí phúc lợi cho người lao động,- Chi phí phúc lợi cho người lao động,- Chi phí phúc lợi cho người lao động,46.561.009.349,37.192.364.300,46561009349.0,37192364300.0
- Công tác phí,- Công tác phí,- Công tác phí,33.581.450.112,33.809.850.670,33581450112.0,33809850670.0
"- Chi ứng hộ, tài trợ","- Chi ứng hộ, tài trợ","- Chi ứng hộ, tài trợ",2.130.000.000,2.090.000.000,2130000000.0,2090000000.0
- Chi phí bằng tiền khác,- Chi phí bằng tiền khác,- Chi phí bằng tiền khác,148.975.317.981,110.759.780.161,148975317981.0,110759780161.0
- Trích lập / (Hoàn nhập) dự phòng nợ phải thu khó đòi,- Trích lập / (Hoàn nhập) dự phòng nợ phải thu khó đòi,- Trích lập / (Hoàn nhập) dự phòng nợ phải thu khó đòi,28.531.595.805,(57.480.182.327),28531595805.0,-57480182327.0
,,,1.327.398.218.530,1.043.121.604.218,1327398218530.0,1043121604218.0
