row_label_raw,row_label_full,col_0,Tại ngày 31/12/2025,Tại ngày 01/01/2025,numeric__Tại ngày 31/12/2025,numeric__Tại ngày 01/01/2025
,,,VND,VND,,
Giá trị hợp đồng dự án xây dựng cơ bản chủ yếu còn đang thực hiện,Giá trị hợp đồng dự án xây dựng cơ bản chủ yếu còn đang thực hiện,Giá trị hợp đồng dự án xây dựng cơ bản chủ yếu còn đang thực hiện,85.701.263.431.394,83.915.121.328.243,85701263431394.0,83915121328243.0
Cộng,Cộng,Cộng,85.701.263.431.394,83.915.121.328.243,85701263431394.0,83915121328243.0
Trong đó:,Trong đó:,Trong đó:,Trong đó:,Trong đó:,,
Giá trị khối lượng hoàn thành,Trong đó: > Giá trị khối lượng hoàn thành,Giá trị khối lượng hoàn thành,34.858.390.534.539,20.033.406.833.260,34858390534539.0,20033406833260.0
