row_label_raw,row_label_full,col_0,Số cuối năm,VND Số đầu năm,numeric__Số cuối năm,numeric__VND Số đầu năm
Bất động sản dở dang (i),Bất động sản dở dang (i),Bất động sản dở dang (i),1.339.899.464.784,2.823.961.344.619,1339899464784.0,2823961344619.0
Dịch vụ quản lý dự án (ii),Dịch vụ quản lý dự án (ii),Dịch vụ quản lý dự án (ii),11.046.473.019,53.215.184.451,11046473019.0,53215184451.0
TỔNG CỘNG,TỔNG CỘNG,TỔNG CỘNG,1.350.945.937.803,2.877.176.529.070,1350945937803.0,2877176529070.0
(i) Dự án bất động sản dở dang:Dự án Akari (**),(i) Dự án bất động sản dở dang:Dự án Akari (**),(i) Dự án bất động sản dở dang:Dự án Akari (**),664.535.750.295,2.234.799.244.479,664535750295.0,2234799244479.0
Dự án Cần Thơ (**),Dự án Cần Thơ (**),Dự án Cần Thơ (**),343.255.734.672,264.992.626.056,343255734672.0,264992626056.0
Dự án Areco (Flora Novia),Dự án Areco (Flora Novia),Dự án Areco (Flora Novia),109.373.924.357,126.975.802.631,109373924357.0,126975802631.0
Dự án Phước Long B - mở rộng,Dự án Phước Long B - mở rộng,Dự án Phước Long B - mở rộng,92.828.584.479,87.097.178.899,92828584479.0,87097178899.0
Dự án Tân Thuận Đông,Dự án Tân Thuận Đông,Dự án Tân Thuận Đông,57.691.717.579,54.321.892.958,57691717579.0,54321892958.0
Dự án VSIP,Dự án VSIP,Dự án VSIP,17.394.194.455,16.134.601.028,17394194455.0,16134601028.0
Dự án Gò Ô Môi,Dự án Gò Ô Môi,Dự án Gò Ô Môi,8.134.628.009,7.796.495.150,8134628009.0,7796495150.0
Dự án Long An 36ha (*),Dự án Long An 36ha (*),Dự án Long An 36ha (*),7.935.042.868,3.168.602.823,7935042868.0,3168602823.0
Các dự án khác,Các dự án khác,Các dự án khác,38.749.888.070,28.674.900.595,38749888070.0,28674900595.0
(ii) Dịch vụ quản lý dự ánDự án Izumi City,(ii) Dịch vụ quản lý dự ánDự án Izumi City,(ii) Dịch vụ quản lý dự ánDự án Izumi City,11.046.473.019,-,11046473019.0,
Dự án Long An-Vàm Cỏ Đông,Dự án Long An-Vàm Cỏ Đông,Dự án Long An-Vàm Cỏ Đông,-,53.215.184.451,,53215184451.0
