row_label_raw,row_label_full,col_0,Vay,Trái phiếu,VND Tổng cộng,numeric__Vay,numeric__Trái phiếu,numeric__VND Tổng cộng
Số đầu năm,Số đầu năm,Số đầu năm,2.145.302.425.344,1.125.023.673.583,3.270.326.098.927,2145302425344.0,1125023673583.0,3270326098927.0
Tiền thu từ đi vay,Tiền thu từ đi vay,Tiền thu từ đi vay,1.478.770.536.792,950.312.330.000,2.429.082.866.792,1478770536792.0,950312330000.0,2429082866792.0
Tiền chỉ trả nợ gốc,Tiền chỉ trả nợ gốc,Tiền chỉ trả nợ gốc,(1.892.536.347.807),(50.000.000.000),(1.942.536.347.807),-1892536347807.0,-50000000000.0,-1942536347807.0
Cán trừ với nợ phải thu,Cán trừ với nợ phải thu,Cán trừ với nợ phải thu,(131.978.071.245),-,(131.978.071.245),-131978071245.0,,-131978071245.0
Phân bổ chi phí phát hành trái phiếu,Phân bổ chi phí phát hành trái phiếu,Phân bổ chi phí phát hành trái phiếu,-,(38.374.073.710),(38.374.073.710),,-38374073710.0,-38374073710.0
Chi phí phát hành trái phiếu,Chi phí phát hành trái phiếu,Chi phí phát hành trái phiếu,-,29.707.374.445,29.707.374.445,,29707374445.0,29707374445.0
Số cuối năm,Số cuối năm,Số cuối năm,1.599.558.543.084,2.016.669.304.318,3.616.227.847.402,1599558543084.0,2016669304318.0,3616227847402.0
