row_label_raw,row_label_full,col_0,Năm nay,VNDNăm trước,numeric__Năm nay,numeric__VNDNăm trước
Doanh thu gộp,Doanh thu gộp,Doanh thu gộp,4.107.948.655.392,1.031.200.653.457,4107948655392.0,1031200653457.0
Trong đó:,Trong đó:,Trong đó:,Trong đó:,Trong đó:,,
"Doanh thu bán đất, căn hộ, nhà phố vàbiệt thự","Trong đó: > Doanh thu bán đất, căn hộ, nhà phố vàbiệt thự","Doanh thu bán đất, căn hộ, nhà phố vàbiệt thự",3.523.698.307.633,416.495.524.067,3523698307633.0,416495524067.0
Doanh thu từ dịch vụ quản lý dự án,Trong đó: > Doanh thu từ dịch vụ quản lý dự án,Doanh thu từ dịch vụ quản lý dự án,570.746.130.411,589.989.628.361,570746130411.0,589989628361.0
Doanh thu cung cấp dịch vụ,Trong đó: > Doanh thu cung cấp dịch vụ,Doanh thu cung cấp dịch vụ,13.504.217.348,24.715.501.029,13504217348.0,24715501029.0
Trừ,Trong đó: > Trừ,Trừ,-,(43.303.581.914),,-43303581914.0
Giảm trừ doanh thu,Trong đó: > Giảm trừ doanh thu,Giảm trừ doanh thu,-,(43.303.581.914),,-43303581914.0
Doanh thu thuần,Trong đó: > Doanh thu thuần,Doanh thu thuần,4.107.948.655.392,987.897.071.543,4107948655392.0,987897071543.0
Trong đó:,Trong đó:,Trong đó:,Trong đó:,Trong đó:,,
"Doanh thu bán đất, căn hộ, nhà phố vàbiệt thự","Trong đó: > Doanh thu bán đất, căn hộ, nhà phố vàbiệt thự","Doanh thu bán đất, căn hộ, nhà phố vàbiệt thự",3.523.698.307.633,373.191.942.153,3523698307633.0,373191942153.0
Doanh thu từ dịch vụ quản lý dự án,Trong đó: > Doanh thu từ dịch vụ quản lý dự án,Doanh thu từ dịch vụ quản lý dự án,570.746.130.411,589.989.628.361,570746130411.0,589989628361.0
Doanh thu cung cấp dịch vụ,Trong đó: > Doanh thu cung cấp dịch vụ,Doanh thu cung cấp dịch vụ,13.504.217.348,24.715.501.029,13504217348.0,24715501029.0
Trong đó:,Trong đó:,Trong đó:,Trong đó:,Trong đó:,,
Doanh thu với khách hàng khác,Trong đó: > Doanh thu với khách hàng khác,Doanh thu với khách hàng khác,3.530.105.726.299,337.020.384.193,3530105726299.0,337020384193.0
Doanh thu với bên liên quan (TM số 29),Trong đó: > Doanh thu với bên liên quan (TM số 29),Doanh thu với bên liên quan (TM số 29),577.842.929.093,650.876.687.350,577842929093.0,650876687350.0
