row_label_raw,row_label_full,Mã số,CHÍ TIÊU,Thuyết minh,Năm nay,Năm trước,numeric__CHÍ TIÊU,numeric__Thuyết minh,numeric__Năm nay,numeric__Năm trước
,,,I. LU'U CHUYÊN TIÊN TỪ HOẠT ĐỘNG KINH DOANH,,,,,,,
01,01,01,Tổng lợi nhuận kế toán trước thuế Điều chính cho các khoản:,,903.504.148.102,719.783.850.628,,,903504148102.0,719783850628.0
02,02,02,Khẩu hao và hao mòn,,6.694.749.751,5.862.896.227,,,6694749751.0,5862896227.0
05,05,05,Lãi từ hoạt động đầu tư,,(622.943.262.064),(979.848.493.766),,,-622943262064.0,-979848493766.0
06,06,06,Chi phí lãi vay,26,261.803.725.355,148.453.564.467,,26.0,261803725355.0,148453564467.0
08,08,08,Lợi nhuận (lỗ) từ hoạt động kinh doanh trước thay đổi vốn lưu động,,549.059.361.144,(105.748.182.444),,,549059361144.0,-105748182444.0
09,09,09,(Tăng) giảm các khoản phải thu,,(334.476.422.037),251.187.281.201,,,-334476422037.0,251187281201.0
10,10,10,Giảm (tăng) hàng tồn kho,,1.557.411.861.546,(1.339.573.537.392),,,1557411861546.0,-1339573537392.0
11,11,11,(Giảm) tăng các khoản phải trả,,(381.843.393.033),860.252.404.635,,,-381843393033.0,860252404635.0
12,12,12,Tăng chi phí trả trước,,(121.976.619.142),(89.196.366.650),,,-121976619142.0,-89196366650.0
14,14,14,Tiền lãi vay đã trả,,(219.181.830.251),(154.351.004.496),,,-219181830251.0,-154351004496.0
15,15,15,Thuế thu nhập doanh nghiệp đã nộp,17,(90.402.934.914),(58.304.424.920),,17.0,-90402934914.0,-58304424920.0
17,17,17,Tiền chi khác cho hoạt động kinh doanh,,(13.467.505.137),(556.392.179),,,-13467505137.0,-556392179.0
20,20,20,Lưu chuyển tiền thuần tử (sử dụng vào) hoạt động kinh doanh,,945.122.518.176,(636.290.222.245),,,945122518176.0,-636290222245.0
,,,II. LU'U CHUYÊN TIÊN TỪ HOẠT ĐỘNG ĐẦU TƯ,,,,,,,
21,21,21,Tiền chỉ đề mua sắm tài sản cố định,,(13.885.949.659),(18.125.622.924),,,-13885949659.0,-18125622924.0
23,23,23,Tiền chi thuần cho vay và tiền gửi có kỳ hạn,,(727.377.471.000),(40.756.248.863),,,-727377471000.0,-40756248863.0
25,25,25,Tiền chi đầu tư góp vốn vào các đơn vị khác,,(2.702.784.861.393),(3.260.063.879.681),,,-2702784861393.0,-3260063879681.0
26,26,26,Tiền thu hồi đầu tư góp vốn vào đơn vị khác,,400.000.000.000,2.142.848.854.985,,,400000000000.0,2142848854985.0
27,27,27,Tiền lãi và cổ tức,,853.678.779.114,237.377.362.621,,,853678779114.0,237377362621.0
30,30,30,Lưu chuyển tiền thuần sử dụng vào hoạt động đầu tư,,(2.190.369.502.938),(938.719.533.862),,,-2190369502938.0,-938719533862.0
,,,III. LU'U CHUYÊN TIÊN TỪ HOẠT ĐỘNG TÀI CHÍNH,,,,,,,
31,31,31,Tiền thu từ phát hành cổ phiếu,23.1,2.339.494.031.000,-,,231.0,2339494031000.0,
33,33,33,Tiền thu từ đi vay,20.6,2.429.082.866.792,2.048.470.864.492,,206.0,2429082866792.0,2048470864492.0
34,34,34,Tiền chi trả nợ gốc vay,20.6,(1.942.536.347.807),(567.297.139.521),,206.0,-1942536347807.0,-567297139521.0
36,36,36,Cổ tức đã trả,23.2,(322.976.100.418),(238.700.067.495),,232.0,-322976100418.0,-238700067495.0
40,40,40,Lưu chuyển tiền thuần từ hoạt động tài chính,,2.503.064.449.567,1.242.473.657.476,,,2503064449567.0,1242473657476.0
