row_label_raw,row_label_full,col_0,Vốn cổ phần,Thăng dưvốn cổ phần,Cổ phiếu quỹ,Quỹ đầu tưphát triển,Lợi nhuậnsau thuế chưaphân phối,Tổng cộng,numeric__Vốn cổ phần,numeric__Thăng dưvốn cổ phần,numeric__Cổ phiếu quỹ,numeric__Quỹ đầu tưphát triển,numeric__Lợi nhuậnsau thuế chưaphân phối,numeric__Tổng cộng
Năm trước,Năm trước,Năm trước,Năm trước,Năm trước,Năm trước,Năm trước,Năm trước,Năm trước,,,,,,
Số đầu năm,Năm trước > Số đầu năm,Số đầu năm,2.597.025.750.000,988.508.364.367,(296.730.939.400),5.940.860.165,1.579.156.942.010,4.873.900.977.142,2597025750000.0,988508364367.0,-296730939400.0,5940860165.0,1579156942010.0,4873900977142.0
Cổ tức bằng cổ phiếu,Năm trước > Cổ tức bằng cổ phiếu,Cổ tức bằng cổ phiếu,238.937.160.000,-,-,-,(238.937.160.000),-,238937160000.0,,,,-238937160000.0,
Phát hành cổ phiếutheo Chương trìnhlyra chọn cho cán bộquản lý cấp cao củaCông ty,Năm trước > Phát hành cổ phiếutheo Chương trìnhlyra chọn cho cán bộquản lý cấp cao củaCông ty,Phát hành cổ phiếutheo Chương trìnhlyra chọn cho cán bộquản lý cấp cao củaCông ty,16.743.690.000,-,-,-,-,16.743.690.000,16743690000.0,,,,,16743690000.0
Lợi nhuận thuầntrong năm,Năm trước > Lợi nhuận thuầntrong năm,Lợi nhuận thuầntrong năm,-,-,-,-,640.466.019.387,640.466.019.387,,,,,640466019387.0,640466019387.0
Cổ tức bằng tiềncông bố,Năm trước > Cổ tức bằng tiềncông bố,Cổ tức bằng tiềncông bố,-,-,-,-,(244.305.142.405),(244.305.142.405),,,,,-244305142405.0,-244305142405.0
Trích lập quỹ khenthường phúc lợi,Năm trước > Trích lập quỹ khenthường phúc lợi,Trích lập quỹ khenthường phúc lợi,-,-,-,-,(48.420.000.000),(48.420.000.000),,,,,-48420000000.0,-48420000000.0
Lương thường củaHội đồng quản trị,Năm trước > Lương thường củaHội đồng quản trị,Lương thường củaHội đồng quản trị,-,-,-,-,(9.610.000.000),(9.610.000.000),,,,,-9610000000.0,-9610000000.0
Số cuối năm,Năm trước > Số cuối năm,Số cuối năm,2.852.706.600.000,988.508.364.367,(296.730.939.400),5.940.860.165,1.678.350.658.992,5.228.775.544.124,2852706600000.0,988508364367.0,-296730939400.0,5940860165.0,1678350658992.0,5228775544124.0
