row_label_raw,row_label_full,col_0,Năm nay,VNDNăm trước,numeric__Năm nay,numeric__VNDNăm trước
Các khoản chi phí bán hàng,Các khoản chi phí bán hàng,Các khoản chi phí bán hàng,Các khoản chi phí bán hàng,Các khoản chi phí bán hàng,,
"Chi phí hoa hồng bán hàng, tiếp thị, nhà mẫu","Các khoản chi phí bán hàng > Chi phí hoa hồng bán hàng, tiếp thị, nhà mẫu","Chi phí hoa hồng bán hàng, tiếp thị, nhà mẫu",309.177.065.335,7.531.015.507,309177065335.0,7531015507.0
Chi phí nhân viên,Các khoản chi phí bán hàng > Chi phí nhân viên,Chi phí nhân viên,9.916.953.855,18.929.748,9916953855.0,18929748.0
Chi phí tư vấn,Các khoản chi phí bán hàng > Chi phí tư vấn,Chi phí tư vấn,1.088.787.358,955.286.193,1088787358.0,955286193.0
Khác,Các khoản chi phí bán hàng > Khác,Khác,5.403.598.085,3.945.945.061,5403598085.0,3945945061.0
,,,325.586.404.633,12.451.176.509,325586404633.0,12451176509.0
Các khoản chi phí quản lý doanh nghiệp,Các khoản chi phí quản lý doanh nghiệp,Các khoản chi phí quản lý doanh nghiệp,Các khoản chi phí quản lý doanh nghiệp,Các khoản chi phí quản lý doanh nghiệp,,
Chi phí lương nhân viên,Các khoản chi phí quản lý doanh nghiệp > Chi phí lương nhân viên,Chi phí lương nhân viên,271.729.118.723,163.894.021.254,271729118723.0,163894021254.0
Chi phí dịch vụ mua ngoài,Các khoản chi phí quản lý doanh nghiệp > Chi phí dịch vụ mua ngoài,Chi phí dịch vụ mua ngoài,77.065.745.369,39.345.066.405,77065745369.0,39345066405.0
Chi phí đi thuê,Các khoản chi phí quản lý doanh nghiệp > Chi phí đi thuê,Chi phí đi thuê,21.163.279.095,17.256.345.480,21163279095.0,17256345480.0
Chi phí khấu hao,Các khoản chi phí quản lý doanh nghiệp > Chi phí khấu hao,Chi phí khấu hao,6.743.326.183,5.656.723.155,6743326183.0,5656723155.0
Khác,Các khoản chi phí quản lý doanh nghiệp > Khác,Khác,46.724.211.489,36.394.319.445,46724211489.0,36394319445.0
,,,423.425.680.859,262.546.475.739,423425680859.0,262546475739.0
TỔNG CỘNG,Các khoản chi phí quản lý doanh nghiệp > TỔNG CỘNG,TỔNG CỘNG,749.012.085.492,274.997.652.248,749012085492.0,274997652248.0
