row_label_raw,row_label_full,col_0,Số cuối năm,VND Số đầu năm,numeric__Số cuối năm,numeric__VND Số đầu năm
Ngắn hạn,Ngắn hạn,Ngắn hạn,Ngắn hạn,Ngắn hạn,,
Phí bảo lãnh và hoa hồng môi giới,Ngắn hạn > Phí bảo lãnh và hoa hồng môi giới,Phí bảo lãnh và hoa hồng môi giới,31.436.804.039,2.812.563.878,31436804039.0,2812563878.0
"Công cụ, dụng cụ","Ngắn hạn > Công cụ, dụng cụ","Công cụ, dụng cụ",130.734.540,113.120.906,130734540.0,113120906.0
Khác,Ngắn hạn > Khác,Khác,260.234.217,-,260234217.0,
,,,31.827.772.796,2.925.684.784,31827772796.0,2925684784.0
Dài hạn,Dài hạn,Dài hạn,Dài hạn,Dài hạn,,
Công cụ dụng cụ,Dài hạn > Công cụ dụng cụ,Công cụ dụng cụ,11.506.848.590,10.939.474.479,11506848590.0,10939474479.0
Hoa hồng môi giới,Dài hạn > Hoa hồng môi giới,Hoa hồng môi giới,108.800.000,449.667.233,108800000.0,449667233.0
Chỉ phí chờ phân bổ khác,Dài hạn > Chỉ phí chờ phân bổ khác,Chỉ phí chờ phân bổ khác,181.538.680.455,88.690.656.203,181538680455.0,88690656203.0
,,,193.154.329.045,100.079.797.915,193154329045.0,100079797915.0
TỔNG CỘNG,Dài hạn > TỔNG CỘNG,TỔNG CỘNG,224.982.101.841,103.005.482.699,224982101841.0,103005482699.0
