row_label_raw,row_label_full,col_0,2016VND,2015VNDĐã điều chỉnh lại,numeric__2016VND,numeric__2015VNDĐã điều chỉnh lại
"Cổ tức, lợi nhuận sau thuế được chia","Cổ tức, lợi nhuận sau thuế được chia","Cổ tức, lợi nhuận sau thuế được chia",1.702.073.103.567,1.621.523.449.664,1702073103567.0,1621523449664.0
Lãi tiền gửi và cho vay,Lãi tiền gửi và cho vay,Lãi tiền gửi và cho vay,231.894.852.100,199.842.431.976,231894852100.0,199842431976.0
"Lãi bán ngoại tệ, chênh lệch tỷ giá đã thực hiện","Lãi bán ngoại tệ, chênh lệch tỷ giá đã thực hiện","Lãi bán ngoại tệ, chênh lệch tỷ giá đã thực hiện",233.877.080.572,139.216.391.455,233877080572.0,139216391455.0
Lãi chênh lệch tỷ giá chưa thực hiện,Lãi chênh lệch tỷ giá chưa thực hiện,Lãi chênh lệch tỷ giá chưa thực hiện,-,27.600.940.953,,27600940953.0
Lãi bán hàng trả chậm,Lãi bán hàng trả chậm,Lãi bán hàng trả chậm,21.863.396.103,39.550.149.779,21863396103.0,39550149779.0
Doanh thu hoạt động tài chính khác,Doanh thu hoạt động tài chính khác,Doanh thu hoạt động tài chính khác,7.405.233.407,15.526.890.804,7405233407.0,15526890804.0
,,,2.197.113.665.749,2.043.260.254.631,2197113665749.0,2043260254631.0
