row_label_raw,row_label_full,col_0,2016VND,2015VND,numeric__2016VND,numeric__2015VND
Công ty TNHH Tư vấn và Holdings JX Nippon Oil & Energy Việt Nam – Cổ đông,Công ty TNHH Tư vấn và Holdings JX Nippon Oil & Energy Việt Nam – Cổ đông,Công ty TNHH Tư vấn và Holdings JX Nippon Oil & Energy Việt Nam – Cổ đông,Công ty TNHH Tư vấn và Holdings JX Nippon Oil & Energy Việt Nam – Cổ đông,Công ty TNHH Tư vấn và Holdings JX Nippon Oil & Energy Việt Nam – Cổ đông,,
Phát hành cổ phiếu,Công ty TNHH Tư vấn và Holdings JX Nippon Oil & Energy Việt Nam – Cổ đông > Phát hành cổ phiếu,Phát hành cổ phiếu,4.039.370.548.092,-,4039370548092.0,
Cổ tức,Công ty TNHH Tư vấn và Holdings JX Nippon Oil & Energy Việt Nam – Cổ đông > Cổ tức,Cổ tức,9.317.562.600,-,9317562600.0,
Các công ty con và công ty liên kết,Các công ty con và công ty liên kết,Các công ty con và công ty liên kết,Các công ty con và công ty liên kết,Các công ty con và công ty liên kết,,
Các công ty con thuộc Khối xăng dầu trực thuộc,Các công ty con thuộc Khối xăng dầu trực thuộc,Các công ty con thuộc Khối xăng dầu trực thuộc,Các công ty con thuộc Khối xăng dầu trực thuộc,Các công ty con thuộc Khối xăng dầu trực thuộc,,
Bán hàng hóa,Các công ty con thuộc Khối xăng dầu trực thuộc > Bán hàng hóa,Bán hàng hóa,81.803.043.295.064,103.933.125.190.183,81803043295064.0,103933125190183.0
Chi phí hàng giữ hộ,Các công ty con thuộc Khối xăng dầu trực thuộc > Chi phí hàng giữ hộ,Chi phí hàng giữ hộ,599.510.971.254,561.605.712.768,599510971254.0,561605712768.0
Cổ tức được chia,Các công ty con thuộc Khối xăng dầu trực thuộc > Cổ tức được chia,Cổ tức được chia,1.032.556.424.819,904.846.446.173,1032556424819.0,904846446173.0
Lãi cho vay ủy thác,Các công ty con thuộc Khối xăng dầu trực thuộc > Lãi cho vay ủy thác,Lãi cho vay ủy thác,7.405.233.407,15.526.734.766,7405233407.0,15526734766.0
Thu hồi khoản cho vay ủy thác,Các công ty con thuộc Khối xăng dầu trực thuộc > Thu hồi khoản cho vay ủy thác,Thu hồi khoản cho vay ủy thác,79.526.751.244,120.730.466.988,79526751244.0,120730466988.0
Ngân hàng TMCP Xăng dầu Petrolimex,Ngân hàng TMCP Xăng dầu Petrolimex,Ngân hàng TMCP Xăng dầu Petrolimex,Ngân hàng TMCP Xăng dầu Petrolimex,Ngân hàng TMCP Xăng dầu Petrolimex,,
