row_label_raw,row_label_full,col_0,1/1/2016Giá trị ghi sổ và sốcó khả năng trả nợVND,Biến động trong năm > TăngVND,Biến động trong năm > GiảmVND,Biến động trong năm > Chênh lệch tỷgiá đã thực hiệnVND,Biến động trong năm > Chênh lệch tỷ giáchưa thực hiệnVND,31/12/2016Giá trị ghi sổ và sốcó khả năng trả nợVND,numeric__1/1/2016Giá trị ghi sổ và sốcó khả năng trả nợVND,numeric__Biến động trong năm > TăngVND,numeric__Biến động trong năm > GiảmVND,numeric__Biến động trong năm > Chênh lệch tỷgiá đã thực hiệnVND,numeric__Biến động trong năm > Chênh lệch tỷ giáchưa thực hiệnVND,numeric__31/12/2016Giá trị ghi sổ và sốcó khả năng trả nợVND
Vay ngắn hạn,Vay ngắn hạn,Vay ngắn hạn,7.010.328.624.697,41.413.331.989.344,(46.289.778.441.381),28.948.573.055,886.319.779,2.163.717.065.494,7010328624697.0,41413331989344.0,-46289778441381.0,28948573055.0,886319779.0,2163717065494.0
Vay dài hạn đến hạn trả,Vay dài hạn đến hạn trả,Vay dài hạn đến hạn trả,59.505.600.000,-,(59.116.200.000),(389.400.000),-,-,59505600000.0,,-59116200000.0,-389400000.0,,
,,,7.069.834.224.697,41.413.331.989.344,(46.348.894.641.381),28.559.173.055,886.319.779,2.163.717.065.494,7069834224697.0,41413331989344.0,-46348894641381.0,28559173055.0,886319779.0,2163717065494.0
