row_label_raw,row_label_full,col_0,Số cuối năm,Ngàn VND Số đầu năm,numeric__Số cuối năm,numeric__Ngàn VND Số đầu năm
Tiền thuê đất trả trước,Tiền thuê đất trả trước,Tiền thuê đất trả trước,9.694.786,9.966.210,9694786.0,9966210.0
"Công cụ, dụng cụ","Công cụ, dụng cụ","Công cụ, dụng cụ",3.557.377,2.876.703,3557377.0,2876703.0
Chi phí trả trước dài hạn khác,Chi phí trả trước dài hạn khác,Chi phí trả trước dài hạn khác,100.875,845.518,100875.0,845518.0
TỔNG CỘNG,TỔNG CỘNG,TỔNG CỘNG,13.353.038,13.688.431,13353038.0,13688431.0
