row_label_raw,row_label_full,col_0,Năm nay,Ngàn VNDNăm trước,numeric__Năm nay,numeric__Ngàn VNDNăm trước
Chi phí lãi vay,Chi phí lãi vay,Chi phí lãi vay,1.299.333.937,1.210.767.623,1299333937.0,1210767623.0
Dự phòng giảm giá khoản đầu tư vào công ty con,Dự phòng giảm giá khoản đầu tư vào công ty con,Dự phòng giảm giá khoản đầu tư vào công ty con,86.871.513,-,86871513.0,
Lỗ từ thanh lý khoản đầu tư,Lỗ từ thanh lý khoản đầu tư,Lỗ từ thanh lý khoản đầu tư,32.304.814,-,32304814.0,
Lỗ chênh lệch tỷ giá hối đoái,Lỗ chênh lệch tỷ giá hối đoái,Lỗ chênh lệch tỷ giá hối đoái,15.351.876,8.323.660,15351876.0,8323660.0
Các khoản khác,Các khoản khác,Các khoản khác,-,6.492,,6492.0
TỔNG CỘNG,TỔNG CỘNG,TỔNG CỘNG,1.433.862.140,1.219.097.775,1433862140.0,1219097775.0
