row_label_raw,row_label_full,col_0,Bảng cân đối kế toán tổng hợp,Bảng cân đối kế toán tổng hợp_1,Ngàn VNDBáo cáo kết quả hoạt động kinh doanh tổng hợp,Ngàn VNDBáo cáo kết quả hoạt động kinh doanh tổng hợp_1,numeric__Bảng cân đối kế toán tổng hợp,numeric__Bảng cân đối kế toán tổng hợp_1,numeric__Ngàn VNDBáo cáo kết quả hoạt động kinh doanh tổng hợp,numeric__Ngàn VNDBáo cáo kết quả hoạt động kinh doanh tổng hợp_1
,,,Số cuối năm,Số đầu năm,Năm nay,Năm trước,,,,
Tài sản thuế TNDN hoãn lại (thuế TNDN hoãn lại phải trả),Tài sản thuế TNDN hoãn lại (thuế TNDN hoãn lại phải trả),Tài sản thuế TNDN hoãn lại (thuế TNDN hoãn lại phải trả),Tài sản thuế TNDN hoãn lại (thuế TNDN hoãn lại phải trả),Tài sản thuế TNDN hoãn lại (thuế TNDN hoãn lại phải trả),Tài sản thuế TNDN hoãn lại (thuế TNDN hoãn lại phải trả),Tài sản thuế TNDN hoãn lại (thuế TNDN hoãn lại phải trả),,,,
Dự phòng hàng tồn kho Lỗ (lãi) chênh lệch tỷ giá hối đoái từ đánh giá lại các khoản mục tiền tệ có gốc ngoại tệ,Tài sản thuế TNDN hoãn lại (thuế TNDN hoãn lại phải trả) > Dự phòng hàng tồn kho Lỗ (lãi) chênh lệch tỷ giá hối đoái từ đánh giá lại các khoản mục tiền tệ có gốc ngoại tệ,Dự phòng hàng tồn kho Lỗ (lãi) chênh lệch tỷ giá hối đoái từ đánh giá lại các khoản mục tiền tệ có gốc ngoại tệ,1.596.030,-,1.596.030,-,1596030.0,,1596030.0,
Dự phòng hàng tồn kho Lỗ (lãi) chênh lệch tỷ giá hối đoái từ đánh giá lại các khoản mục tiền tệ có gốc ngoại tệ,Tài sản thuế TNDN hoãn lại (thuế TNDN hoãn lại phải trả) > Dự phòng hàng tồn kho Lỗ (lãi) chênh lệch tỷ giá hối đoái từ đánh giá lại các khoản mục tiền tệ có gốc ngoại tệ,Dự phòng hàng tồn kho Lỗ (lãi) chênh lệch tỷ giá hối đoái từ đánh giá lại các khoản mục tiền tệ có gốc ngoại tệ,(3.925.671),(5.635.824),1.710.153,(5.635.824),-3925671.0,-5635824.0,1710153.0,-5635824.0
TỔNG CỘNG,Tài sản thuế TNDN hoãn lại (thuế TNDN hoãn lại phải trả) > TỔNG CỘNG,TỔNG CỘNG,(2.329.641),(5.635.824),-,-,-2329641.0,-5635824.0,,
Thu nhập (chi phí) thuế TNDN hoãn lại,Tài sản thuế TNDN hoãn lại (thuế TNDN hoãn lại phải trả) > Thu nhập (chi phí) thuế TNDN hoãn lại,Thu nhập (chi phí) thuế TNDN hoãn lại,Thu nhập (chi phí) thuế TNDN hoãn lại,Thu nhập (chi phí) thuế TNDN hoãn lại,3.306.183,(5.635.824),,,3306183.0,-5635824.0
