row_label_raw,row_label_full,Công ty,Giá trị theo hợp đồng,Giá trị đã ghi nhận,Ngàn VNDGiá trị cam kết còn lại,numeric__Giá trị theo hợp đồng,numeric__Giá trị đã ghi nhận,numeric__Ngàn VNDGiá trị cam kết còn lại
Công ty cổ phần An Đông Mia,Công ty cổ phần An Đông Mia,Công ty cổ phần An Đông Mia,1.476.016.235,493.211.100,982.805.135,1476016235.0,493211100.0,982805135.0
Công ty Cổ phần Chăn nuôi Gia Lai,Công ty Cổ phần Chăn nuôi Gia Lai,Công ty Cổ phần Chăn nuôi Gia Lai,1.400.000.000,1.130.000.000,270.000.000,1400000000.0,1130000000.0,270000000.0
Công ty cổ phần Bò Sửa Tây Nguyên,Công ty cổ phần Bò Sửa Tây Nguyên,Công ty cổ phần Bò Sửa Tây Nguyên,750.104.500,600.000.000,150.104.500,750104500.0,600000000.0,150104500.0
Công ty cổ phần Chăn nuôi Bá Thước,Công ty cổ phần Chăn nuôi Bá Thước,Công ty cổ phần Chăn nuôi Bá Thước,300.000.000,50.000.000,250.000.000,300000000.0,50000000.0,250000000.0
TỔNG CỘNG,TỔNG CỘNG,TỔNG CỘNG,3.926.120.735,2.273.211.100,1.652.909.635,3926120735.0,2273211100.0,1652909635.0
