row_label_raw,row_label_full,Các bên liên quan,Mối quan hệ,%/năm,Số cuối năm,Ngàn VND Số đầu năm,numeric__Mối quan hệ,numeric__%/năm,numeric__Số cuối năm,numeric__Ngàn VND Số đầu năm
Phải thu về cho vay dài hạn (TM số 7) (tiếp theo),Phải thu về cho vay dài hạn (TM số 7) (tiếp theo),Phải thu về cho vay dài hạn (TM số 7) (tiếp theo),Phải thu về cho vay dài hạn (TM số 7) (tiếp theo),Phải thu về cho vay dài hạn (TM số 7) (tiếp theo),Phải thu về cho vay dài hạn (TM số 7) (tiếp theo),Phải thu về cho vay dài hạn (TM số 7) (tiếp theo),,,,
Công ty TNHH Hoàng Anh Oyadav,Phải thu về cho vay dài hạn (TM số 7) (tiếp theo) > Công ty TNHH Hoàng Anh Oyadav,Công ty TNHH Hoàng Anh Oyadav,Công ty con,-,10.165.504,10.478.216,,,10165504.0,10478216.0
Công ty TNHH Hoàng Anh Rattanakiri,Phải thu về cho vay dài hạn (TM số 7) (tiếp theo) > Công ty TNHH Hoàng Anh Rattanakiri,Công ty TNHH Hoàng Anh Rattanakiri,Công ty con,-,7.544.584,7.454.925,,,7544584.0,7454925.0
Công ty Cổ phần Phú Hoàng Anh,Phải thu về cho vay dài hạn (TM số 7) (tiếp theo) > Công ty Cổ phần Phú Hoàng Anh,Công ty Cổ phần Phú Hoàng Anh,Công ty liên quan,8%,32.000.000,221.000.000,,0.08,32000000.0,221000000.0
Công ty TNHH Khoáng sản Hoàng Anh Xê Kông,Phải thu về cho vay dài hạn (TM số 7) (tiếp theo) > Công ty TNHH Khoáng sản Hoàng Anh Xê Kông,Công ty TNHH Khoáng sản Hoàng Anh Xê Kông,Công ty con,-,507.206,507.206,,,507206.0,507206.0
Công ty Cổ phần Xây dựng Cầu đường Hoàng Anh Gia Lai,Phải thu về cho vay dài hạn (TM số 7) (tiếp theo) > Công ty Cổ phần Xây dựng Cầu đường Hoàng Anh Gia Lai,Công ty Cổ phần Xây dựng Cầu đường Hoàng Anh Gia Lai,Công ty con,-,-,15.562.764,,,,15562764.0
Công ty TNHH Thương mại và Dịch vụ Minh Tuân,Phải thu về cho vay dài hạn (TM số 7) (tiếp theo) > Công ty TNHH Thương mại và Dịch vụ Minh Tuân,Công ty TNHH Thương mại và Dịch vụ Minh Tuân,Công ty liên quan,-,-,54.140.387,,,,54140387.0
Công ty Cổ phần Thủy điện Hoàng Anh Gia Lai,Phải thu về cho vay dài hạn (TM số 7) (tiếp theo) > Công ty Cổ phần Thủy điện Hoàng Anh Gia Lai,Công ty Cổ phần Thủy điện Hoàng Anh Gia Lai,Công ty con,-,-,1.587.741,,,,1587741.0
Công ty TNHH MTV Khoáng sản Hoàng Anh Gia Lai,Phải thu về cho vay dài hạn (TM số 7) (tiếp theo) > Công ty TNHH MTV Khoáng sản Hoàng Anh Gia Lai,Công ty TNHH MTV Khoáng sản Hoàng Anh Gia Lai,Công ty con,-,-,10.527.317,,,,10527317.0
