row_label_raw,row_label_full,col_0,Năm 2025Triệu VND,Năm 2024Triệu VND,numeric__Năm 2025Triệu VND,numeric__Năm 2024Triệu VND
Thu lãi tiền gửi,Thu lãi tiền gửi,Thu lãi tiền gửi,4.206.296,3.480.811,4206296.0,3480811.0
Thu lãi cho vay,Thu lãi cho vay,Thu lãi cho vay,45.588.122,41.696.210,45588122.0,41696210.0
"Thu lãi từ kinh doanh, đầu tư chứng khoán Nợ:","Thu lãi từ kinh doanh, đầu tư chứng khoán Nợ:","Thu lãi từ kinh doanh, đầu tư chứng khoán Nợ:",5.626.154,3.374.338,5626154.0,3374338.0
- Thu lãi từ chứng khoán kinh doanh,- Thu lãi từ chứng khoán kinh doanh,- Thu lãi từ chứng khoán kinh doanh,5.950,246.817,5950.0,246817.0
- Thu lãi từ chứng khoán đầu tư,- Thu lãi từ chứng khoán đầu tư,- Thu lãi từ chứng khoán đầu tư,5.620.204,3.127.521,5620204.0,3127521.0
Thu phí từ nghiệp vụ bảo lãnh,Thu phí từ nghiệp vụ bảo lãnh,Thu phí từ nghiệp vụ bảo lãnh,422.454,305.215,422454.0,305215.0
Thu khác từ hoạt động tín dụng,Thu khác từ hoạt động tín dụng,Thu khác từ hoạt động tín dụng,865.609,831.947,865609.0,831947.0
,,,56.708.635,49.688.521,56708635.0,49688521.0
