row_label_raw,row_label_full,Cổ tức nhận được trong năm:,Năm 2025Triệu VND,Năm 2024Triệu VND,numeric__Năm 2025Triệu VND,numeric__Năm 2024Triệu VND
- Từ chứng khoán vốn đầu tư,- Từ chứng khoán vốn đầu tư,- Từ chứng khoán vốn đầu tư,3.937,-,3937.0,
"- Từ các khoản góp vốn, đầu tư dài hạn","- Từ các khoản góp vốn, đầu tư dài hạn","- Từ các khoản góp vốn, đầu tư dài hạn",53.931,14.492,53931.0,14492.0
,,,57.868,14.492,57868.0,14492.0
