row_label_raw,row_label_full,col_0,Tiền gửi tại Ngân hàng Nhà nước Triệu VND,Tiền gửi và cho vay các TCTD khác Triệu VND,Chứng khoán nợ kinh doanh Triệu VND,Các công cụ tài chính phải sinh Triệu VND,Cho vay khách hàng Triệu VND,Chứng khoán nợ đầu tư Triệu VND,Các tài sản tài chính khác Triệu VND,Tổng cộng Triệu VND,numeric__Tiền gửi tại Ngân hàng Nhà nước Triệu VND,numeric__Tiền gửi và cho vay các TCTD khác Triệu VND,numeric__Chứng khoán nợ kinh doanh Triệu VND,numeric__Các công cụ tài chính phải sinh Triệu VND,numeric__Cho vay khách hàng Triệu VND,numeric__Chứng khoán nợ đầu tư Triệu VND,numeric__Các tài sản tài chính khác Triệu VND,numeric__Tổng cộng Triệu VND
Chưa quá hạn và chưa bị suy giảm giá trị,Chưa quá hạn và chưa bị suy giảm giá trị,Chưa quá hạn và chưa bị suy giảm giá trị,25.219.461,108.003.288,841.743,55.992,555.944.518,121.077.582,6.755.946,817.898.530,25219461.0,108003288.0,841743.0,55992.0,555944518.0,121077582.0,6755946.0,817898530.0
Đã quá hạn nhưng chưa bị suy giảm giá trị,Đã quá hạn nhưng chưa bị suy giảm giá trị,Đã quá hạn nhưng chưa bị suy giảm giá trị,-,-,-,-,2.328.443,-,228,2.328.671,,,,,2328443.0,,228.0,2328671.0
Đã quá hạn và bị suy giảm giá trị,Đã quá hạn và bị suy giảm giá trị,Đã quá hạn và bị suy giảm giá trị,-,50.000,-,-,11.461.663,-,175.587,11.687.250,,50000.0,,,11461663.0,,175587.0,11687250.0
Trừ: Dự phòng rủi ro,Trừ: Dự phòng rủi ro,Trừ: Dự phòng rủi ro,-,(50.000),-,-,(6.587.094),-,(172.651),(6.809.745),,-50000.0,,,-6587094.0,,-172651.0,-6809745.0
Giá trị ròng,Giá trị ròng,Giá trị ròng,25.219.461,108.003.288,841.743,55.992,563.147.530,121.077.582,6.759.110,825.104.706,25219461.0,108003288.0,841743.0,55992.0,563147530.0,121077582.0,6759110.0,825104706.0
Dự phòng rủi ro,Dự phòng rủi ro,Dự phòng rủi ro,,,,,,,,,,,,,,,,
Dự phòng cụ thể,Dự phòng rủi ro > Dự phòng cụ thể,Dự phòng cụ thể,-,(50.000),-,-,(2.364.883),-,-,(2.414.883),,-50000.0,,,-2364883.0,,,-2414883.0
Dự phòng chung,Dự phòng rủi ro > Dự phòng chung,Dự phòng chung,-,-,-,-,(4.222.211),-,(801),(4.223.012),,,,,-4222211.0,,-801.0,-4223012.0
Dự phòng rủi ro khác,Dự phòng rủi ro > Dự phòng rủi ro khác,Dự phòng rủi ro khác,-,-,-,-,-,-,(171.850),(171.850),,,,,,,-171850.0,-171850.0
