row_label_raw,row_label_full,col_0,Tiền gửi tại Ngân hàng Nhà nước Triệu VND,Tiền gửi và cho vay các TCTD khác Triệu VND,Chứng khoán nợ kinh doanh Triệu VND,Các công cụ tài chính phải sinh Triệu VND,Cho vay khách hàng Triệu VND,Chứng khoán nợ đầu tư Triệu VND,Các tài sản tài chính khác Triệu VND,Tổng cộng Triệu VND,numeric__Tiền gửi tại Ngân hàng Nhà nước Triệu VND,numeric__Tiền gửi và cho vay các TCTD khác Triệu VND,numeric__Chứng khoán nợ kinh doanh Triệu VND,numeric__Các công cụ tài chính phải sinh Triệu VND,numeric__Cho vay khách hàng Triệu VND,numeric__Chứng khoán nợ đầu tư Triệu VND,numeric__Các tài sản tài chính khác Triệu VND,numeric__Tổng cộng Triệu VND
Chưa quá hạn và chưa bị suy giảm giá trị,Chưa quá hạn và chưa bị suy giảm giá trị,Chưa quá hạn và chưa bị suy giảm giá trị,16.574.505,139.216.637,598.006,324.298,656.838.142,144.111.140,9.809.204,967.471.932,16574505.0,139216637.0,598006.0,324298.0,656838142.0,144111140.0,9809204.0,967471932.0
Đã quá hạn nhưng chưa bị suy giảm giá trị,Đã quá hạn nhưng chưa bị suy giảm giá trị,Đã quá hạn nhưng chưa bị suy giảm giá trị,-,-,-,-,2.002.254,-,307,2.002.561,,,,,2002254.0,,307.0,2002561.0
Đã quá hạn và bị suy giảm giá trị,Đã quá hạn và bị suy giảm giá trị,Đã quá hạn và bị suy giảm giá trị,-,-,-,-,9.081.032,-,182.234,9.263.266,,,,,9081032.0,,182234.0,9263266.0
Trừ: Dự phòng rủi ro,Trừ: Dự phòng rủi ro,Trừ: Dự phòng rủi ro,-,-,-,-,(7.455.663),(11.250),(177.648),(7.644.561),,,,,-7455663.0,-11250.0,-177648.0,-7644561.0
Giá trị ròng,Giá trị ròng,Giá trị ròng,16.574.505,139.216.637,598.006,324.298,660.465.765,144.099.890,9.814.097,971.093.198,16574505.0,139216637.0,598006.0,324298.0,660465765.0,144099890.0,9814097.0,971093198.0
Dự phòng rủi ro,Dự phòng rủi ro,Dự phòng rủi ro,,,,,,,,,,,,,,,,
Dự phòng cụ thể,Dự phòng rủi ro > Dự phòng cụ thể,Dự phòng cụ thể,-,-,-,-,(2.484.389),-,-,(2.484.389),,,,,-2484389.0,,,-2484389.0
Dự phòng chung,Dự phòng rủi ro > Dự phòng chung,Dự phòng chung,-,-,-,-,(4.971.274),(11.250),(107),(4.982.631),,,,,-4971274.0,-11250.0,-107.0,-4982631.0
Dự phòng rủi ro khác,Dự phòng rủi ro > Dự phòng rủi ro khác,Dự phòng rủi ro khác,-,-,-,-,-,-,(177.541),(177.541),,,,,,,-177541.0,-177541.0
