row_label_raw,row_label_full,col_0,Thuyết minh,Năm nay Triệu đồng,Năm trước Triệu đồng,numeric__Thuyết minh,numeric__Năm nay Triệu đồng,numeric__Năm trước Triệu đồng
LU'U CHUYÊN TIÊN TỪ HOẠT ĐỘNG KINH DOANH,LU'U CHUYÊN TIÊN TỪ HOẠT ĐỘNG KINH DOANH,LU'U CHUYÊN TIÊN TỪ HOẠT ĐỘNG KINH DOANH,LU'U CHUYÊN TIÊN TỪ HOẠT ĐỘNG KINH DOANH,LU'U CHUYÊN TIÊN TỪ HOẠT ĐỘNG KINH DOANH,LU'U CHUYÊN TIÊN TỪ HOẠT ĐỘNG KINH DOANH,,,
Thu nhập lãi và các khoản thu nhập tương tự nhân được,LU'U CHUYÊN TIÊN TỪ HOẠT ĐỘNG KINH DOANH > Thu nhập lãi và các khoản thu nhập tương tự nhân được,Thu nhập lãi và các khoản thu nhập tương tự nhân được,,6.724.084,6.674.871,,6724084.0,6674871.0
Chi phí lãi và các chi phí tương tự đã trả,LU'U CHUYÊN TIÊN TỪ HOẠT ĐỘNG KINH DOANH > Chi phí lãi và các chi phí tương tự đã trả,Chi phí lãi và các chi phí tương tự đã trả,,(4.412.759),(3.650.645),,-4412759.0,-3650645.0
Thu nhập từ hoạt động dịch vụ nhận được,LU'U CHUYÊN TIÊN TỪ HOẠT ĐỘNG KINH DOANH > Thu nhập từ hoạt động dịch vụ nhận được,Thu nhập từ hoạt động dịch vụ nhận được,,208.684,235.514,,208684.0,235514.0
"Chênh lệch số tiền thực thu từ hoạt động kinh doanh chứng khoán, vàng bạc, ngoại tệ","LU'U CHUYÊN TIÊN TỪ HOẠT ĐỘNG KINH DOANH > Chênh lệch số tiền thực thu từ hoạt động kinh doanh chứng khoán, vàng bạc, ngoại tệ","Chênh lệch số tiền thực thu từ hoạt động kinh doanh chứng khoán, vàng bạc, ngoại tệ",,999.575,775.824,,999575.0,775824.0
Thu nhập khác,LU'U CHUYÊN TIÊN TỪ HOẠT ĐỘNG KINH DOANH > Thu nhập khác,Thu nhập khác,,65.210,116.343,,65210.0,116343.0
"Tiền thu các khoản nợ đã được xử lý xoá, bù đáp bằng nguồn dự phòng rủi ro","LU'U CHUYÊN TIÊN TỪ HOẠT ĐỘNG KINH DOANH > Tiền thu các khoản nợ đã được xử lý xoá, bù đáp bằng nguồn dự phòng rủi ro","Tiền thu các khoản nợ đã được xử lý xoá, bù đáp bằng nguồn dự phòng rủi ro",29,119.364,34.847,29.0,119364.0,34847.0
"Tiền chi trả cho nhân viên và hoạt động quản lý, công vụ","LU'U CHUYÊN TIÊN TỪ HOẠT ĐỘNG KINH DOANH > Tiền chi trả cho nhân viên và hoạt động quản lý, công vụ","Tiền chi trả cho nhân viên và hoạt động quản lý, công vụ",,(1.762.939),(1.829.836),,-1762939.0,-1829836.0
Tiền thuế thu nhập thực nộp trong năm,LU'U CHUYÊN TIÊN TỪ HOẠT ĐỘNG KINH DOANH > Tiền thuế thu nhập thực nộp trong năm,Tiền thuế thu nhập thực nộp trong năm,22,(318.285),(228.438),22.0,-318285.0,-228438.0
Lưu chuyển tiền thuần từ hoạt động kinh doanh trước những thay đổi về tài sản và nợ phải trả hoạt động,LU'U CHUYÊN TIÊN TỪ HOẠT ĐỘNG KINH DOANH > Lưu chuyển tiền thuần từ hoạt động kinh doanh trước những thay đổi về tài sản và nợ phải trả hoạt động,Lưu chuyển tiền thuần từ hoạt động kinh doanh trước những thay đổi về tài sản và nợ phải trả hoạt động,,1.622.934,2.128.480,,1622934.0,2128480.0
Những thay đổi về tài sản hoạt động,Những thay đổi về tài sản hoạt động,Những thay đổi về tài sản hoạt động,,,,,,
Tăng các khoản cho vay các TCTD khác (Tăng)/giảm các khoản về kinh doanh chứng khoán,Những thay đổi về tài sản hoạt động > Tăng các khoản cho vay các TCTD khác (Tăng)/giảm các khoản về kinh doanh chứng khoán,Tăng các khoản cho vay các TCTD khác (Tăng)/giảm các khoản về kinh doanh chứng khoán,,(333.875),(2.378.515),,-333875.0,-2378515.0
Giảm các công cụ tài chính phải sinh và các tài sản tài chính khác,Những thay đổi về tài sản hoạt động > Giảm các công cụ tài chính phải sinh và các tài sản tài chính khác,Giảm các công cụ tài chính phải sinh và các tài sản tài chính khác,,(2.106.968),5.405.114,,-2106968.0,5405114.0
Tăng các khoản cho vay khách hàng,Những thay đổi về tài sản hoạt động > Tăng các khoản cho vay khách hàng,Tăng các khoản cho vay khách hàng,,49.812,58.039,,49812.0,58039.0
"Giảm nguồn dự phòng để bù đáp tổn thất các khoản (tín dụng, chứng khoán, đầu tư dài hạn) (Tăng)/giảm khác về tài sản hoạt động","Những thay đổi về tài sản hoạt động > Giảm nguồn dự phòng để bù đáp tổn thất các khoản (tín dụng, chứng khoán, đầu tư dài hạn) (Tăng)/giảm khác về tài sản hoạt động","Giảm nguồn dự phòng để bù đáp tổn thất các khoản (tín dụng, chứng khoán, đầu tư dài hạn) (Tăng)/giảm khác về tài sản hoạt động",,(6.490.186),(4.491.536),,-6490186.0,-4491536.0
Những thay đổi về nợ phải trả hoạt động,Những thay đổi về tài sản hoạt động > Những thay đổi về nợ phải trả hoạt động,Những thay đổi về nợ phải trả hoạt động,,(627.552),(1.130.635),,-627552.0,-1130635.0
Giảm các khoản nợ NHNN Việt Nam,Những thay đổi về tài sản hoạt động > Giảm các khoản nợ NHNN Việt Nam,Giảm các khoản nợ NHNN Việt Nam,,(744.063),413.848,,-744063.0,413848.0
"Tăng các khoản tiền gửi, tiền vay các TCTD","Những thay đổi về tài sản hoạt động > Tăng các khoản tiền gửi, tiền vay các TCTD","Tăng các khoản tiền gửi, tiền vay các TCTD",,-,(6.753.044),,,-6753044.0
Tăng tiền gửi của khách hàng,Những thay đổi về tài sản hoạt động > Tăng tiền gửi của khách hàng,Tăng tiền gửi của khách hàng,,9.767.754,7.390.970,,9767754.0,7390970.0
Tăng các công cụ tài chính phải sinh và các khoản nợ tài chính khác,Những thay đổi về tài sản hoạt động > Tăng các công cụ tài chính phải sinh và các khoản nợ tài chính khác,Tăng các công cụ tài chính phải sinh và các khoản nợ tài chính khác,,2.926.740,7.048.081,,2926740.0,7048081.0
"Tăng phát hành giấy tờ có giá (Giảm)/tăng vốn tài trợ, uỷ thác đầu tư, cho vay TCTD chịu rủi ro","Những thay đổi về tài sản hoạt động > Tăng phát hành giấy tờ có giá (Giảm)/tăng vốn tài trợ, uỷ thác đầu tư, cho vay TCTD chịu rủi ro","Tăng phát hành giấy tờ có giá (Giảm)/tăng vốn tài trợ, uỷ thác đầu tư, cho vay TCTD chịu rủi ro",,74.781,-,,74781.0,
Giảm khác về nợ phải trả hoạt động,Những thay đổi về tài sản hoạt động > Giảm khác về nợ phải trả hoạt động,Giảm khác về nợ phải trả hoạt động,,414.890,3.248.002,,414890.0,3248002.0
Tiền thuần từ hoạt động kinh doanh,Những thay đổi về tài sản hoạt động > Tiền thuần từ hoạt động kinh doanh,Tiền thuần từ hoạt động kinh doanh,,(224.198),9.960,,-224198.0,9960.0
,,,,(77.453),(168.041),,-77453.0,-168041.0
,,,,4.252.616,10.780.723,,4252616.0,10780723.0
LU'U CHUYÊN TIÊN TỪ HOẠT ĐỘNG ĐẦU TỪ Mua sắm tài sản cố định,Những thay đổi về tài sản hoạt động > LU'U CHUYÊN TIÊN TỪ HOẠT ĐỘNG ĐẦU TỪ Mua sắm tài sản cố định,LU'U CHUYÊN TIÊN TỪ HOẠT ĐỘNG ĐẦU TỪ Mua sắm tài sản cố định,,(91.710),(121.258),,-91710.0,-121258.0
"Tiền thu từ thanh lý, nhượng bán tài sản cố định","Những thay đổi về tài sản hoạt động > Tiền thu từ thanh lý, nhượng bán tài sản cố định","Tiền thu từ thanh lý, nhượng bán tài sản cố định",,1.047,125.233,,1047.0,125233.0
"Tiền thu đầu tư, góp vốn vào các đơn vị khác","Những thay đổi về tài sản hoạt động > Tiền thu đầu tư, góp vốn vào các đơn vị khác","Tiền thu đầu tư, góp vốn vào các đơn vị khác",,70.980,-,,70980.0,
"Tiền thu cổ tức và lợi nhuận được chia tử các khoản đầu tư, góp vốn dài hạn","Những thay đổi về tài sản hoạt động > Tiền thu cổ tức và lợi nhuận được chia tử các khoản đầu tư, góp vốn dài hạn","Tiền thu cổ tức và lợi nhuận được chia tử các khoản đầu tư, góp vốn dài hạn",,40.222,22.227,,40222.0,22227.0
Tiền thuần từ hoạt động đầu tư,Những thay đổi về tài sản hoạt động > Tiền thuần từ hoạt động đầu tư,Tiền thuần từ hoạt động đầu tư,,20.539,26.202,,20539.0,26202.0
