row_label_raw,row_label_full,col_0,Số cuối nămTriệu đồng,Số đầu nămTriệu đồng,numeric__Số cuối nămTriệu đồng,numeric__Số đầu nămTriệu đồng
Phải thu từ nghiệp vụ bán nợ (i),Phải thu từ nghiệp vụ bán nợ (i),Phải thu từ nghiệp vụ bán nợ (i),1.168.367,519.673,1168367.0,519673.0
Phải thu giao dịch thể,Phải thu giao dịch thể,Phải thu giao dịch thể,125.504,82.245,125504.0,82245.0
Phải thu cổ tức ABBA - công ty con,Phải thu cổ tức ABBA - công ty con,Phải thu cổ tức ABBA - công ty con,97.484,106.641,97484.0,106641.0
"Đặt cọc, ký quỹ, thế chấp, cảm cố","Đặt cọc, ký quỹ, thế chấp, cảm cố","Đặt cọc, ký quỹ, thế chấp, cảm cố",77.873,112.790,77873.0,112790.0
Tài sản thiếu chờ xử lý (ii),Tài sản thiếu chờ xử lý (ii),Tài sản thiếu chờ xử lý (ii),74.299,74.321,74299.0,74321.0
Tạm ứng hoạt động nghiệp vụ,Tạm ứng hoạt động nghiệp vụ,Tạm ứng hoạt động nghiệp vụ,69.443,71.943,69443.0,71943.0
Tạm ứng chi phí hoạt động cho đối tác,Tạm ứng chi phí hoạt động cho đối tác,Tạm ứng chi phí hoạt động cho đối tác,52.287,34.239,52287.0,34239.0
Phải thu nghiệp vụ liên quan LC UPAS,Phải thu nghiệp vụ liên quan LC UPAS,Phải thu nghiệp vụ liên quan LC UPAS,46.313,,46313.0,
Phải thu bán chứng khoán (iii),Phải thu bán chứng khoán (iii),Phải thu bán chứng khoán (iii),35.855,35.855,35855.0,35855.0
Phải thu Công ty Cổ phần Đầu tư Bất động sảnAn Bình (iv),Phải thu Công ty Cổ phần Đầu tư Bất động sảnAn Bình (iv),Phải thu Công ty Cổ phần Đầu tư Bất động sảnAn Bình (iv),13.245,13.245,13245.0,13245.0
Phải thu tiền đặt cọc quyền mua cổ phần Côngty Cổ phần Dược phẩm Viễn Đông (DVD) (v),Phải thu tiền đặt cọc quyền mua cổ phần Côngty Cổ phần Dược phẩm Viễn Đông (DVD) (v),Phải thu tiền đặt cọc quyền mua cổ phần Côngty Cổ phần Dược phẩm Viễn Đông (DVD) (v),5.225,5.225,5225.0,5225.0
Phải thu liên quan đến góp vốn đầu tư -EVN Tây Nguyên,Phải thu liên quan đến góp vốn đầu tư -EVN Tây Nguyên,Phải thu liên quan đến góp vốn đầu tư -EVN Tây Nguyên,3.333,3.333,3333.0,3333.0
Tạm ứng mua sắm tài sản,Tạm ứng mua sắm tài sản,Tạm ứng mua sắm tài sản,2.467,7.085,2467.0,7085.0
Các khoản phải thu khác,Các khoản phải thu khác,Các khoản phải thu khác,24.200,27.312,24200.0,27312.0
,,,1.795.895,1.093.907,1795895.0,1093907.0
