row_label_raw,row_label_full,col_0,Số cuối nămTriệu đồng,Số đầu nămTriệu đồng,numeric__Số cuối nămTriệu đồng,numeric__Số đầu nămTriệu đồng
"Hộ kinh doanh, cá nhân","Hộ kinh doanh, cá nhân","Hộ kinh doanh, cá nhân",36.182.339,35.532.567,36182339.0,35532567.0
Công ty cổ phần khác,Công ty cổ phần khác,Công ty cổ phần khác,12.822.018,8.852.344,12822018.0,8852344.0
Công ty nhà nước,Công ty nhà nước,Công ty nhà nước,10.263.347,13.119.205,10263347.0,13119205.0
Công ty TNHH khác,Công ty TNHH khác,Công ty TNHH khác,8.731.631,7.431.254,8731631.0,7431254.0
Doanh nghiệp có vốn đầu tư nước ngoài,Doanh nghiệp có vốn đầu tư nước ngoài,Doanh nghiệp có vốn đầu tư nước ngoài,1.517.921,1.093.886,1517921.0,1093886.0
Công ty trách nhiệm hữu hạn 2 thành viên trở lêncó phần vốn góp của nhà nước trên 50% vốn điềulệ hoặc nhà nước giữ quyền chỉ phối,Công ty trách nhiệm hữu hạn 2 thành viên trở lêncó phần vốn góp của nhà nước trên 50% vốn điềulệ hoặc nhà nước giữ quyền chỉ phối,Công ty trách nhiệm hữu hạn 2 thành viên trở lêncó phần vốn góp của nhà nước trên 50% vốn điềulệ hoặc nhà nước giữ quyền chỉ phối,1.032.419,1.927.204,1032419.0,1927204.0
Công ty Cổ phần Nhà nước,Công ty Cổ phần Nhà nước,Công ty Cổ phần Nhà nước,278.120,425.295,278120.0,425295.0
"Đơn vị hành chính sự nghiệp, Đằng, đoàn thể vàhiệp hội","Đơn vị hành chính sự nghiệp, Đằng, đoàn thể vàhiệp hội","Đơn vị hành chính sự nghiệp, Đằng, đoàn thể vàhiệp hội",224.206,148.563,224206.0,148563.0
Công ty trách nhiệm hữu hạn 1 thành viên do nhànước sở hữu 100% vốn điều lệ,Công ty trách nhiệm hữu hạn 1 thành viên do nhànước sở hữu 100% vốn điều lệ,Công ty trách nhiệm hữu hạn 1 thành viên do nhànước sở hữu 100% vốn điều lệ,137.932,295.271,137932.0,295271.0
Hợp tác xã và liên hiệp hợp tác xã,Hợp tác xã và liên hiệp hợp tác xã,Hợp tác xã và liên hiệp hợp tác xã,35.381,7.962,35381.0,7962.0
Doanh nghiệp tư nhân,Doanh nghiệp tư nhân,Doanh nghiệp tư nhân,14.046,17.882,14046.0,17882.0
Khác,Khác,Khác,1.282.760,743.947,1282760.0,743947.0
,,,72.522.120,69.595.380,72522120.0,69595380.0
