row_label_raw,row_label_full,col_0,Ngày 31 tháng 12năm 2020%/năm,Ngày 31 tháng 12năm 2019%/năm,numeric__Ngày 31 tháng 12năm 2020%/năm,numeric__Ngày 31 tháng 12năm 2019%/năm
Vay các TCTD trong nước bằng VND,Vay các TCTD trong nước bằng VND,Vay các TCTD trong nước bằng VND,"0,17 - 5,00","3,30 - 6,20",,
Vay các TCTD trong và ngoài nước bằng ngoại tệ,Vay các TCTD trong và ngoài nước bằng ngoại tệ,Vay các TCTD trong và ngoài nước bằng ngoại tệ,"1,34 - 3,25","2,60 - 5,60",,
