row_label_raw,row_label_full,col_0,2019VND,2018VNDĐã điều chỉnh lại,numeric__2019VND,numeric__2018VNDĐã điều chỉnh lại
Hoạt động kinh doanh xăng dầu,Hoạt động kinh doanh xăng dầu,Hoạt động kinh doanh xăng dầu,815.730.324.724,845.633.352.910,815730324724.0,845633352910.0
Hoạt động kinh doanh hóa dầu,Hoạt động kinh doanh hóa dầu,Hoạt động kinh doanh hóa dầu,40.196.993.033,46.343.777.979,40196993033.0,46343777979.0
Hoạt động kinh doanh sản phẩm gas,Hoạt động kinh doanh sản phẩm gas,Hoạt động kinh doanh sản phẩm gas,39.509.920.090,39.765.240.197,39509920090.0,39765240197.0
Hoạt động kinh doanh dịch vụ vận tải,Hoạt động kinh doanh dịch vụ vận tải,Hoạt động kinh doanh dịch vụ vận tải,67.918.851.288,84.637.147.583,67918851288.0,84637147583.0
"Hoạt động kinh doanh hàng hóa, dịch vụ khác","Hoạt động kinh doanh hàng hóa, dịch vụ khác","Hoạt động kinh doanh hàng hóa, dịch vụ khác",7.853.707.588,6.712.710.994,7853707588.0,6712710994.0
,,,971.209.796.723,1.023.092.229.663,971209796723.0,1023092229663.0
