row_label_raw,row_label_full,col_0,31/12/2019VND,1/1/2019VNDĐã điều chỉnh lại,numeric__31/12/2019VND,numeric__1/1/2019VNDĐã điều chỉnh lại
"Bảo hiểm xã hội, bảo hiểm y tế, bảo hiểm thất nghiệp, kinh phí công đoàn","Bảo hiểm xã hội, bảo hiểm y tế, bảo hiểm thất nghiệp, kinh phí công đoàn","Bảo hiểm xã hội, bảo hiểm y tế, bảo hiểm thất nghiệp, kinh phí công đoàn",30.229.579.166,31.629.277.826,30229579166.0,31629277826.0
Cổ tức phải trả,Cổ tức phải trả,Cổ tức phải trả,29.629.071.199,12.520.600.340,29629071199.0,12520600340.0
Công ty con nhận hỗ trợ tài chính từ một bên khác,Công ty con nhận hỗ trợ tài chính từ một bên khác,Công ty con nhận hỗ trợ tài chính từ một bên khác,76.725.000.000,-,76725000000.0,
"Nhận ký quỹ, ký cược ngắn hạn","Nhận ký quỹ, ký cược ngắn hạn","Nhận ký quỹ, ký cược ngắn hạn",44.192.495.587,35.634.165.966,44192495587.0,35634165966.0
"Phải trả, phải nộp khác","Phải trả, phải nộp khác","Phải trả, phải nộp khác",162.450.802.733,156.190.710.588,162450802733.0,156190710588.0
,,,343.226.948.685,235.974.754.720,343226948685.0,235974754720.0
