row_label_raw,row_label_full,col_0,Trong lãnh thổ Việt Nam,Trong lãnh thổ Việt Nam_1,Ngoài lãnh thổ Việt Nam,Ngoài lãnh thổ Việt Nam_1,Hợp nhất,Hợp nhất_1,numeric__Trong lãnh thổ Việt Nam,numeric__Trong lãnh thổ Việt Nam_1,numeric__Ngoài lãnh thổ Việt Nam,numeric__Ngoài lãnh thổ Việt Nam_1,numeric__Hợp nhất,numeric__Hợp nhất_1
,,,2019VND,2018VNDĐã điều chỉnh lại,2019VND,2018VND,2019VND,2018VNDĐã điều chỉnh lại,,,,,,
Tổng doanh thu bán ra bên ngoài Tài sản của bộ phận,Tổng doanh thu bán ra bên ngoài Tài sản của bộ phận,Tổng doanh thu bán ra bên ngoài Tài sản của bộ phận,159.453.715.280.397,163.711.088.640.232,30.202.674.452.054,28.268.582.667.126,189.656.389.732.451,191.979.671.307.358,159453715280397.0,163711088640232.0,30202674452054.0,28268582667126.0,189656389732451.0,191979671307358.0
Tổng doanh thu bán ra bên ngoài Tài sản của bộ phận,Tổng doanh thu bán ra bên ngoài Tài sản của bộ phận,Tổng doanh thu bán ra bên ngoài Tài sản của bộ phận,59.007.382.447.793,54.826.636.700.125,2.755.031.390.166,1.456.483.593.544,61.762.413.837.959,56.283.120.293.669,59007382447793.0,54826636700125.0,2755031390166.0,1456483593544.0,61762413837959.0,56283120293669.0
Chi tiêu vốn,Chi tiêu vốn,Chi tiêu vốn,2.578.486.222.415,2.494.784.608.829,4.845.147.663,17.785.831.491,2.583.331.370.078,2.512.570.440.320,2578486222415.0,2494784608829.0,4845147663.0,17785831491.0,2583331370078.0,2512570440320.0
