row_label_raw,row_label_full,col_0,col_1,31/12/2019,1/1/2019,numeric__col_1,numeric__31/12/2019,numeric__1/1/2019
Xăng RON 92,Xăng RON 92,Xăng RON 92,Lít 15 (*),17.854.485,112.929.134,,17854485.0,112929134.0
Xăng RON 95,Xăng RON 95,Xăng RON 95,Lít 15 (*),67.759.517,18.410.072,,67759517.0,18410072.0
Xăng E5,Xăng E5,Xăng E5,Lít 15 (*),6.228.912,5.071.874,,6228912.0,5071874.0
Dầu DO,Dầu DO,Dầu DO,Lít 15 (*),79.174.136,115.633.220,,79174136.0,115633220.0
Dầu hòa,Dầu hòa,Dầu hòa,Lít 15 (*),-,105.544,,,105544.0
Mazút,Mazút,Mazút,Kg,1.077.555,372.133,,1077555.0,372133.0
E100,E100,E100,Lít 15 (*),1.605.589,2.577.945,,1605589.0,2577945.0
Khí gas hóa lòng,Khí gas hóa lòng,Khí gas hóa lòng,Kg,107.525,-,,107525.0,
Jet A1,Jet A1,Jet A1,Lít 15 (*),49.720.123,-,,49720123.0,
