row_label_raw,row_label_full,col_0,Giá gốc và số có khả năng trả nợ,Giá gốc và số có khả năng trả nợ_1,numeric__Giá gốc và số có khả năng trả nợ,numeric__Giá gốc và số có khả năng trả nợ_1
,,,31/12/2019VND,1/1/2019VND,,
Các công ty liên kết,Các công ty liên kết,Các công ty liên kết,Các công ty liên kết,Các công ty liên kết,,
Ngân hàng TMCP Xăng dầu Petrolimex,Các công ty liên kết > Ngân hàng TMCP Xăng dầu Petrolimex,Ngân hàng TMCP Xăng dầu Petrolimex,22.987.003.641,16.580.481.558,22987003641.0,16580481558.0
Công ty TNHH Castrol BP-PETCO Việt Nam,Các công ty liên kết > Công ty TNHH Castrol BP-PETCO Việt Nam,Công ty TNHH Castrol BP-PETCO Việt Nam,1.681.816.007,24.497.107.815,1681816007.0,24497107815.0
Các công ty liên kết khác,Các công ty liên kết > Các công ty liên kết khác,Các công ty liên kết khác,64.781.219.542,63.767.289.299,64781219542.0,63767289299.0
,,,89.450.039.190,104.844.878.672,89450039190.0,104844878672.0
