row_label_raw,row_label_full,col_0,1/1/2023VND,Số phát sinh trong năm VND,Số đã nộp trong năm VND,Số đã cán trừ trong năm VND,Phân loại lại sang thuế phải thu VND,31/12/2023VND,numeric__1/1/2023VND,numeric__Số phát sinh trong năm VND,numeric__Số đã nộp trong năm VND,numeric__Số đã cán trừ trong năm VND,numeric__Phân loại lại sang thuế phải thu VND,numeric__31/12/2023VND
Thuế tiêu thụ đặc biệt,Thuế tiêu thụ đặc biệt,Thuế tiêu thụ đặc biệt,1.008.651.110.119,8.871.917.712.802,(9.041.549.818.574),-,-,839.019.004.347,1008651110119.0,8871917712802.0,-9041549818574.0,,,839019004347.0
Thuế thu nhập doanh nghiệp,Thuế thu nhập doanh nghiệp,Thuế thu nhập doanh nghiệp,349.173.660.448,1.099.082.811.973,(1.099.769.434.435),(1.537.857.641),40.765.796,346.989.946.141,349173660448.0,1099082811973.0,-1099769434435.0,-1537857641.0,40765796.0,346989946141.0
Thuế giá trị gia tăng,Thuế giá trị gia tăng,Thuế giá trị gia tăng,239.800.238.740,15.285.903.064.394,(1.936.511.181.787),(13.443.940.324.331),-,145.251.797.016,239800238740.0,15285903064394.0,-1936511181787.0,-13443940324331.0,,145251797016.0
Thuế thu nhập cá nhân,Thuế thu nhập cá nhân,Thuế thu nhập cá nhân,15.108.109.964,117.750.546.206,(119.529.746.190),(453.562.640),622.449.342,13.497.796.682,15108109964.0,117750546206.0,-119529746190.0,-453562640.0,622449342.0,13497796682.0
Thuế xuất nhập khẩu,Thuế xuất nhập khẩu,Thuế xuất nhập khẩu,-,9.602.187.035,(9.602.187.035),-,-,-,,9602187035.0,-9602187035.0,,,
Các loại thuế khác,Các loại thuế khác,Các loại thuế khác,8.284.937.686,204.008.663.648,(191.100.464.417),(8.399.087.947),963.044.678,13.757.093.648,8284937686.0,204008663648.0,-191100464417.0,-8399087947.0,963044678.0,13757093648.0
,,,1.621.018.056.957,25.588.264.986.058,(12.398.062.832.438),(13.454.330.832.559),1.626.259.816,1.358.515.637.834,1621018056957.0,25588264986058.0,-12398062832438.0,-13454330832559.0,1626259816.0,1358515637834.0
