row_label_raw,row_label_full,col_0,1/1/2023VND,Số đã cấn trừ trong nămVND,Phân loại lại từ thuế phải nộpVND,31/12/2023VND,numeric__1/1/2023VND,numeric__Số đã cấn trừ trong nămVND,numeric__Phân loại lại từ thuế phải nộpVND,numeric__31/12/2023VND
Thuế thu nhập doanh nghiệp,Thuế thu nhập doanh nghiệp,Thuế thu nhập doanh nghiệp,1.696.305.444,(1.537.857.641),40.765.796,199.213.599,1696305444.0,-1537857641.0,40765796.0,199213599.0
Thuế thu nhập cá nhân,Thuế thu nhập cá nhân,Thuế thu nhập cá nhân,640.448.151,(453.562.640),622.449.342,809.334.853,640448151.0,-453562640.0,622449342.0,809334853.0
Thuế xuất nhập khẩu,Thuế xuất nhập khẩu,Thuế xuất nhập khẩu,2.082.000,-,-,2.082.000,2082000.0,,,2082000.0
Các loại thuế khác,Các loại thuế khác,Các loại thuế khác,20.663.354.497,(8.399.087.947),963.044.678,13.227.311.228,20663354497.0,-8399087947.0,963044678.0,13227311228.0
,,,23.002.190.092,(10.390.508.228),1.626.259.816,14.237.941.680,23002190092.0,-10390508228.0,1626259816.0,14237941680.0
