row_label_raw,row_label_full,col_0,Giá trị giao dịch,Giá trị giao dịch_1,numeric__Giá trị giao dịch,numeric__Giá trị giao dịch_1
,,,2023VND,2022VND,,
Công ty Cổ phần Bia - Nước Giải Khát Sài Gòn - Tây Đô,Công ty Cổ phần Bia - Nước Giải Khát Sài Gòn - Tây Đô,Công ty Cổ phần Bia - Nước Giải Khát Sài Gòn - Tây Đô,Công ty Cổ phần Bia - Nước Giải Khát Sài Gòn - Tây Đô,Công ty Cổ phần Bia - Nước Giải Khát Sài Gòn - Tây Đô,,
Bán thành phẩm,Công ty Cổ phần Bia - Nước Giải Khát Sài Gòn - Tây Đô > Bán thành phẩm,Bán thành phẩm,498.687.960,239.219.780,498687960.0,239219780.0
Bán nguyên vật liệu,Công ty Cổ phần Bia - Nước Giải Khát Sài Gòn - Tây Đô > Bán nguyên vật liệu,Bán nguyên vật liệu,214.729.785.873,288.114.957.233,214729785873.0,288114957233.0
Bán công cụ và dụng cụ,Công ty Cổ phần Bia - Nước Giải Khát Sài Gòn - Tây Đô > Bán công cụ và dụng cụ,Bán công cụ và dụng cụ,284.019.468,217.235.000,284019468.0,217235000.0
Cung cấp dịch vụ,Công ty Cổ phần Bia - Nước Giải Khát Sài Gòn - Tây Đô > Cung cấp dịch vụ,Cung cấp dịch vụ,93.400.000,68.800.000,93400000.0,68800000.0
Mua hàng hóa,Công ty Cổ phần Bia - Nước Giải Khát Sài Gòn - Tây Đô > Mua hàng hóa,Mua hàng hóa,596.434.545.450,784.675.703.760,596434545450.0,784675703760.0
Mua nguyên vật liệu,Công ty Cổ phần Bia - Nước Giải Khát Sài Gòn - Tây Đô > Mua nguyên vật liệu,Mua nguyên vật liệu,-,195.398.652,,195398652.0
Mua vật liệu bao bì,Công ty Cổ phần Bia - Nước Giải Khát Sài Gòn - Tây Đô > Mua vật liệu bao bì,Mua vật liệu bao bì,2.871.946.875,75.936.000,2871946875.0,75936000.0
Chi phí thuê kho,Công ty Cổ phần Bia - Nước Giải Khát Sài Gòn - Tây Đô > Chi phí thuê kho,Chi phí thuê kho,200.920.046,-,200920046.0,
Cổ tức đã nhận,Công ty Cổ phần Bia - Nước Giải Khát Sài Gòn - Tây Đô > Cổ tức đã nhận,Cổ tức đã nhận,6.983.307.000,10.474.960.500,6983307000.0,10474960500.0
Chi phí quảng cáo và khuyến mãi,Công ty Cổ phần Bia - Nước Giải Khát Sài Gòn - Tây Đô > Chi phí quảng cáo và khuyến mãi,Chi phí quảng cáo và khuyến mãi,111.326.484,-,111326484.0,
Công ty TNHH Thuy tinh Malaya Việt Nam,Công ty TNHH Thuy tinh Malaya Việt Nam,Công ty TNHH Thuy tinh Malaya Việt Nam,Công ty TNHH Thuy tinh Malaya Việt Nam,Công ty TNHH Thuy tinh Malaya Việt Nam,,
Bán hàng hóa,Công ty TNHH Thuy tinh Malaya Việt Nam > Bán hàng hóa,Bán hàng hóa,530.656.425,-,530656425.0,
Cung cấp dịch vụ,Công ty TNHH Thuy tinh Malaya Việt Nam > Cung cấp dịch vụ,Cung cấp dịch vụ,-,50.000.000,,50000000.0
Bán phế liệu,Công ty TNHH Thuy tinh Malaya Việt Nam > Bán phế liệu,Bán phế liệu,1.744.439.225,2.604.401.129,1744439225.0,2604401129.0
Mua vật liệu bao bì,Công ty TNHH Thuy tinh Malaya Việt Nam > Mua vật liệu bao bì,Mua vật liệu bao bì,67.252.307.280,11.224.105.758,67252307280.0,11224105758.0
Cổ tức đã nhận,Công ty TNHH Thuy tinh Malaya Việt Nam > Cổ tức đã nhận,Cổ tức đã nhận,64.200.000.000,-,64200000000.0,
Công ty TNHH Trung Tâm Mê Linh,Công ty TNHH Trung Tâm Mê Linh,Công ty TNHH Trung Tâm Mê Linh,Công ty TNHH Trung Tâm Mê Linh,Công ty TNHH Trung Tâm Mê Linh,,
Bán thành phẩm,Công ty TNHH Trung Tâm Mê Linh > Bán thành phẩm,Bán thành phẩm,34.374.535,52.173.330,34374535.0,52173330.0
Mua dịch vụ,Công ty TNHH Trung Tâm Mê Linh > Mua dịch vụ,Mua dịch vụ,8.039.704.613,6.366.069.000,8039704613.0,6366069000.0
Cổ tức đã nhận,Công ty TNHH Trung Tâm Mê Linh > Cổ tức đã nhận,Cổ tức đã nhận,43.802.647.026,76.929.654.084,43802647026.0,76929654084.0
Công ty TNHH Bao bì San Miguel Yamamura Phú Thọ,Công ty TNHH Bao bì San Miguel Yamamura Phú Thọ,Công ty TNHH Bao bì San Miguel Yamamura Phú Thọ,Công ty TNHH Bao bì San Miguel Yamamura Phú Thọ,Công ty TNHH Bao bì San Miguel Yamamura Phú Thọ,,
Bán thành phẩm,Công ty TNHH Bao bì San Miguel Yamamura Phú Thọ > Bán thành phẩm,Bán thành phẩm,16.546.000,-,16546000.0,
Bán nguyên vật liệu,Công ty TNHH Bao bì San Miguel Yamamura Phú Thọ > Bán nguyên vật liệu,Bán nguyên vật liệu,-,446.703.600,,446703600.0
Mua vật liệu bao bì,Công ty TNHH Bao bì San Miguel Yamamura Phú Thọ > Mua vật liệu bao bì,Mua vật liệu bao bì,73.230.314.000,97.339.738.000,73230314000.0,97339738000.0
Cổ tức đã nhận,Công ty TNHH Bao bì San Miguel Yamamura Phú Thọ > Cổ tức đã nhận,Cổ tức đã nhận,-,7.344.805.800,,7344805800.0
Chi phí quảng cáo và khuyến mãi,Công ty TNHH Bao bì San Miguel Yamamura Phú Thọ > Chi phí quảng cáo và khuyến mãi,Chi phí quảng cáo và khuyến mãi,12.938.182,314.133.644,12938182.0,314133644.0
Giao dịch khác,Công ty TNHH Bao bì San Miguel Yamamura Phú Thọ > Giao dịch khác,Giao dịch khác,31.185.234,14.940.000,31185234.0,14940000.0
Công ty Liên doanh TNHH Crown Sài Gòn,Công ty Liên doanh TNHH Crown Sài Gòn,Công ty Liên doanh TNHH Crown Sài Gòn,Công ty Liên doanh TNHH Crown Sài Gòn,Công ty Liên doanh TNHH Crown Sài Gòn,,
Bán nguyên vật liệu và hàng hóa khác,Công ty Liên doanh TNHH Crown Sài Gòn > Bán nguyên vật liệu và hàng hóa khác,Bán nguyên vật liệu và hàng hóa khác,-,67.951.518,,67951518.0
Cung cấp dịch vụ,Công ty Liên doanh TNHH Crown Sài Gòn > Cung cấp dịch vụ,Cung cấp dịch vụ,-,766.032.852,,766032852.0
Mua vật liệu bao bì,Công ty Liên doanh TNHH Crown Sài Gòn > Mua vật liệu bao bì,Mua vật liệu bao bì,2.209.415.318.856,2.654.739.461.213,2209415318856.0,2654739461213.0
Mua khác,Công ty Liên doanh TNHH Crown Sài Gòn > Mua khác,Mua khác,3.209.834.287,9.249.359.585,3209834287.0,9249359585.0
Chi phí quảng cáo và khuyến mãi,Công ty Liên doanh TNHH Crown Sài Gòn > Chi phí quảng cáo và khuyến mãi,Chi phí quảng cáo và khuyến mãi,2.562.282.644,-,2562282644.0,
Giao dịch khác,Công ty Liên doanh TNHH Crown Sài Gòn > Giao dịch khác,Giao dịch khác,-,23.222.000,,23222000.0
