row_label_raw,row_label_full,col_0,31/12/2023VND,1/1/2023VND,numeric__31/12/2023VND,numeric__1/1/2023VND
The intermediate parent company,The intermediate parent company,The intermediate parent company,The intermediate parent company,The intermediate parent company,,
BeerCo Limited,BeerCo Limited,BeerCo Limited,"49,197,000",-,,
Associates and jointly controlled entities,Associates and jointly controlled entities,Associates and jointly controlled entities,Associates and jointly controlled entities,Associates and jointly controlled entities,,
Tan Thanh Investment Trading Company Limited,Tan Thanh Investment Trading Company Limited,Tan Thanh Investment Trading Company Limited,"277,230,733,543","277,230,733,543",,
Malaya - Vietnam Glass Limited,Malaya - Vietnam Glass Limited,Malaya - Vietnam Glass Limited,"64,200,000,000",-,,
Me Linh Point Limited,Me Linh Point Limited,Me Linh Point Limited,"43,802,647,026","40,476,923,301",,
Vietnam Spirits and Wine Ltd,Vietnam Spirits and Wine Ltd,Vietnam Spirits and Wine Ltd,"6,971,692,050",-,,
Saigon Tay Do Beer - Beverage Joint Stock Company,Saigon Tay Do Beer - Beverage Joint Stock Company,Saigon Tay Do Beer - Beverage Joint Stock Company,"3,679,866,661",-,,
Sai Gon - Vinh Long Beer Joint Stock Company,Sai Gon - Vinh Long Beer Joint Stock Company,Sai Gon - Vinh Long Beer Joint Stock Company,"2,021,512,801","1,500,000,000",,
Saigon Binh Tay Beer Group Joint Stock Company,Saigon Binh Tay Beer Group Joint Stock Company,Saigon Binh Tay Beer Group Joint Stock Company,"634,992,585",-,,
Sai Gon - Mien Trung Beer Joint Stock Company,Sai Gon - Mien Trung Beer Joint Stock Company,Sai Gon - Mien Trung Beer Joint Stock Company,"512,007,664","857,192,703",,
Saigon - Baclieu Beer Joint Stock Company,Saigon - Baclieu Beer Joint Stock Company,Saigon - Baclieu Beer Joint Stock Company,"388,815,441","937,901,548",,
Sai Gon - Kien Giang Beer Joint Stock Company,Sai Gon - Kien Giang Beer Joint Stock Company,Sai Gon - Kien Giang Beer Joint Stock Company,"380,140,249",-,,
Sai Gon - Khanh Hoa Beer Joint Stock Company,Sai Gon - Khanh Hoa Beer Joint Stock Company,Sai Gon - Khanh Hoa Beer Joint Stock Company,"223,638,844","6,807,822",,
Saigon - Phutho Beer Joint Stock Company,Saigon - Phutho Beer Joint Stock Company,Saigon - Phutho Beer Joint Stock Company,"172,648,858","1,000,910,851",,
Saigon - Bentre Beer Joint Stock Company,Saigon - Bentre Beer Joint Stock Company,Saigon - Bentre Beer Joint Stock Company,"166,210,711","1,232,504,912",,
