row_label_raw,row_label_full,col_0,2023VND,2022VND,numeric__2023VND,numeric__2022VND
Tổng doanh thu,Tổng doanh thu,Tổng doanh thu,Tổng doanh thu,Tổng doanh thu,,
Doanh thu bán bia,Tổng doanh thu > Doanh thu bán bia,Doanh thu bán bia,26.923.335.647.669,30.600.241.088.454,26923335647669.0,30600241088454.0
Doanh thu bán nguyên vật liệu,Tổng doanh thu > Doanh thu bán nguyên vật liệu,Doanh thu bán nguyên vật liệu,3.419.079.837.272,4.234.476.864.391,3419079837272.0,4234476864391.0
Doanh thu bán nước giải khát,Tổng doanh thu > Doanh thu bán nước giải khát,Doanh thu bán nước giải khát,121.969.337.649,171.441.602.260,121969337649.0,171441602260.0
Doanh thu bán cồn và rượu,Tổng doanh thu > Doanh thu bán cồn và rượu,Doanh thu bán cồn và rượu,51.639.844.884,57.164.680.586,51639844884.0,57164680586.0
Doanh thu khác,Tổng doanh thu > Doanh thu khác,Doanh thu khác,190.735.423.215,172.574.888.090,190735423215.0,172574888090.0
,,,30.706.760.090.689,35.235.899.123.781,30706760090689.0,35235899123781.0
Trừ đi các khoản giảm trừ doanh thu,Trừ đi các khoản giảm trừ doanh thu,Trừ đi các khoản giảm trừ doanh thu,Trừ đi các khoản giảm trừ doanh thu,Trừ đi các khoản giảm trừ doanh thu,,
Chiết khấu thương mại,Trừ đi các khoản giảm trừ doanh thu > Chiết khấu thương mại,Chiết khấu thương mại,234.124.908.263,244.043.598.902,234124908263.0,244043598902.0
Hàng bán bị trả lại,Trừ đi các khoản giảm trừ doanh thu > Hàng bán bị trả lại,Hàng bán bị trả lại,11.267.900.211,12.771.531.044,11267900211.0,12771531044.0
,,,245.392.808.474,256.815.129.946,245392808474.0,256815129946.0
Doanh thu thuần,Trừ đi các khoản giảm trừ doanh thu > Doanh thu thuần,Doanh thu thuần,30.461.367.282.215,34.979.083.993.835,30461367282215.0,34979083993835.0
