row_label_raw,row_label_full,col_0,Vốn cổ phần VND,Vốn khác của chủ sở hữu VND,Chênh lệch tỷ giá quy đổi ngoại tệ VND,Quỹ đầu tư và phát triển VND,Lợi nhuận sau thuế chưa phân phối VND,Lợi ích của chủ sở hữu Tổng Công ty VND,Lợi ích cổ đông không kiểm soát VND,Tổng VND,numeric__Vốn cổ phần VND,numeric__Vốn khác của chủ sở hữu VND,numeric__Chênh lệch tỷ giá quy đổi ngoại tệ VND,numeric__Quỹ đầu tư và phát triển VND,numeric__Lợi nhuận sau thuế chưa phân phối VND,numeric__Lợi ích của chủ sở hữu Tổng Công ty VND,numeric__Lợi ích cổ đông không kiểm soát VND,numeric__Tổng VND
Số dư tại ngày 1 tháng 1 năm 2022,Số dư tại ngày 1 tháng 1 năm 2022,Số dư tại ngày 1 tháng 1 năm 2022,6.412.811.860.000,3.208.666.226,27.339.292.861,1.122.241.373.127,13.655.871.142.263,21.221.472.334.477,1.373.313.368.684,22.594.785.703.161,6412811860000.0,3208666226.0,27339292861.0,1122241373127.0,13655871142263.0,21221472334477.0,1373313368684.0,22594785703161.0
Lợi nhuận thuần trong năm,Lợi nhuận thuần trong năm,Lợi nhuận thuần trong năm,-,-,-,-,5.223.851.427.095,5.223.851.427.095,275.946.550.189,5.499.797.977.284,,,,,5223851427095.0,5223851427095.0,275946550189.0,5499797977284.0
"Trích quỹ khen thưởng, phúc lợi(Thuyết minh 24)","Trích quỹ khen thưởng, phúc lợi(Thuyết minh 24)","Trích quỹ khen thưởng, phúc lợi(Thuyết minh 24)",-,-,-,-,(104.662.591.910),(104.662.591.910),(16.685.300.984),(121.347.892.894),,,,,-104662591910.0,-104662591910.0,-16685300984.0,-121347892894.0
"Điều chỉnh quỹ khen thưởng, phúc lợi(Thuyết minh 24)","Điều chỉnh quỹ khen thưởng, phúc lợi(Thuyết minh 24)","Điều chỉnh quỹ khen thưởng, phúc lợi(Thuyết minh 24)",-,-,-,-,34.660.971.609,34.660.971.609,6.049.665.524,40.710.637.133,,,,,34660971609.0,34660971609.0,6049665524.0,40710637133.0
Cổ tức trả bằng tiền (Thuyết minh 29),Cổ tức trả bằng tiền (Thuyết minh 29),Cổ tức trả bằng tiền (Thuyết minh 29),-,-,-,-,(3.206.405.930.000),(3.206.405.930.000),(187.069.103.338),(3.393.475.033.338),,,,,-3206405930000.0,-3206405930000.0,-187069103338.0,-3393475033338.0
Chênh lệch tỷ giá quy đổi ngoại tệ,Chênh lệch tỷ giá quy đổi ngoại tệ,Chênh lệch tỷ giá quy đổi ngoại tệ,-,-,9.797.080.186,-,-,9.797.080.186,-,9.797.080.186,,,9797080186.0,,,9797080186.0,,9797080186.0
Trích quỹ công tác xã hội,Trích quỹ công tác xã hội,Trích quỹ công tác xã hội,-,-,-,-,(38.505.523.976),(38.505.523.976),(1.062.271.314),(39.567.795.290),,,,,-38505523976.0,-38505523976.0,-1062271314.0,-39567795290.0
Điều chỉnh quỹ công tác xã hội,Điều chỉnh quỹ công tác xã hội,Điều chỉnh quỹ công tác xã hội,-,-,-,-,86.174.791,86.174.791,59.068.360,145.243.151,,,,,86174791.0,86174791.0,59068360.0,145243151.0
Số dư tại ngày 31 tháng 12 năm 2022,Số dư tại ngày 31 tháng 12 năm 2022,Số dư tại ngày 31 tháng 12 năm 2022,6.412.811.860.000,3.208.666.226,37.136.373.047,1.122.241.373.127,15.564.895.669.872,23.140.293.942.272,1.450.551.977.121,24.590.845.919.393,6412811860000.0,3208666226.0,37136373047.0,1122241373127.0,15564895669872.0,23140293942272.0,1450551977121.0,24590845919393.0
