row_label_raw,row_label_full,col_0,Mã số,Thuyết minh,2023 VND,2022 VND,numeric__Mã số,numeric__Thuyết minh,numeric__2023 VND,numeric__2022 VND
LƯU CHUYỀN TIỀN TỪ HOẠT ĐỘNG KINH DOANH,LƯU CHUYỀN TIỀN TỪ HOẠT ĐỘNG KINH DOANH,LƯU CHUYỀN TIỀN TỪ HOẠT ĐỘNG KINH DOANH,LƯU CHUYỀN TIỀN TỪ HOẠT ĐỘNG KINH DOANH,LƯU CHUYỀN TIỀN TỪ HOẠT ĐỘNG KINH DOANH,LƯU CHUYỀN TIỀN TỪ HOẠT ĐỘNG KINH DOANH,LƯU CHUYỀN TIỀN TỪ HOẠT ĐỘNG KINH DOANH,,,,
Lợi nhuận kế toán trước thuế Điều chỉnh cho các khoản,LƯU CHUYỀN TIỀN TỪ HOẠT ĐỘNG KINH DOANH > Lợi nhuận kế toán trước thuế Điều chỉnh cho các khoản,Lợi nhuận kế toán trước thuế Điều chỉnh cho các khoản,01,,5.370.410.404.295,6.813.417.318.962,1.0,,5370410404295.0,6813417318962.0
Khấu hao và phân bổ,LƯU CHUYỀN TIỀN TỪ HOẠT ĐỘNG KINH DOANH > Khấu hao và phân bổ,Khấu hao và phân bổ,02,,570.032.022.357,561.105.325.398,2.0,,570032022357.0,561105325398.0
Các khoản dự phòng,LƯU CHUYỀN TIỀN TỪ HOẠT ĐỘNG KINH DOANH > Các khoản dự phòng,Các khoản dự phòng,03,,3.417.866.623,(375.364.909),3.0,,3417866623.0,-375364909.0
Lỗ/(lãi) chênh lệch tỷ giá do đánh giá lại các khoản mục tiền tệ có gốc ngoại tệ,LƯU CHUYỀN TIỀN TỪ HOẠT ĐỘNG KINH DOANH > Lỗ/(lãi) chênh lệch tỷ giá do đánh giá lại các khoản mục tiền tệ có gốc ngoại tệ,Lỗ/(lãi) chênh lệch tỷ giá do đánh giá lại các khoản mục tiền tệ có gốc ngoại tệ,04,,8.344.264.858,(6.770.234.675),4.0,,8344264858.0,-6770234675.0
Lãi từ các hoạt động đầu tư,LƯU CHUYỀN TIỀN TỪ HOẠT ĐỘNG KINH DOANH > Lãi từ các hoạt động đầu tư,Lãi từ các hoạt động đầu tư,05,,(1.393.861.414.492),(1.030.693.700.071),5.0,,-1393861414492.0,-1030693700071.0
Phần lãi trong công ty liên kết và cơ sở kinh doanh đồng kiểm soát,LƯU CHUYỀN TIỀN TỪ HOẠT ĐỘNG KINH DOANH > Phần lãi trong công ty liên kết và cơ sở kinh doanh đồng kiểm soát,Phần lãi trong công ty liên kết và cơ sở kinh doanh đồng kiểm soát,05,,(232.053.894.657),(323.119.361.276),5.0,,-232053894657.0,-323119361276.0
Chi phí lãi vay,LƯU CHUYỀN TIỀN TỪ HOẠT ĐỘNG KINH DOANH > Chi phí lãi vay,Chi phí lãi vay,06,,50.214.725.919,45.517.297.000,6.0,,50214725919.0,45517297000.0
Lợi nhuận từ hoạt động kinh doanh trước những thay đổi vốn lưu động,LƯU CHUYỀN TIỀN TỪ HOẠT ĐỘNG KINH DOANH > Lợi nhuận từ hoạt động kinh doanh trước những thay đổi vốn lưu động,Lợi nhuận từ hoạt động kinh doanh trước những thay đổi vốn lưu động,08,,4.376.503.974.903,6.059.081.280.429,8.0,,4376503974903.0,6059081280429.0
Biến động các khoản phải thu và tài sản khác,LƯU CHUYỀN TIỀN TỪ HOẠT ĐỘNG KINH DOANH > Biến động các khoản phải thu và tài sản khác,Biến động các khoản phải thu và tài sản khác,09,,(39.584.410.728),(318.889.338.291),9.0,,-39584410728.0,-318889338291.0
