row_label_raw,row_label_full,Phải thu do chênh lệch giữa giá trị của khoản đầu tư và phần vốn góp trong công ty liên kết,31/12/2023VND > 277.230.733.543,1/1/2023VND > 277.230.733.543,numeric__31/12/2023VND > 277.230.733.543,numeric__1/1/2023VND > 277.230.733.543
Phải thu lãi tiền gửi,Phải thu lãi tiền gửi,Phải thu lãi tiền gửi,580.854.072.162,433.941.800.973,580854072162.0,433941800973.0
Phải thu về cổ tức,Phải thu về cổ tức,Phải thu về cổ tức,119.965.992.576,43.976.923.301,119965992576.0,43976923301.0
Phải thu ngắn hạn khác,Phải thu ngắn hạn khác,Phải thu ngắn hạn khác,46.506.599.095,32.247.650.139,46506599095.0,32247650139.0
,,,1.024.557.397.376,787.397.107.956,1024557397376.0,787397107956.0
