row_label_raw,row_label_full,Tiền thuê đất phải trả Nhà nước (Thuyết minh 12(b)),31/12/2023VND > 51.602.316.000,1/1/2023VND > 51.602.316.000,numeric__31/12/2023VND > 51.602.316.000,numeric__1/1/2023VND > 51.602.316.000
Nhận ký quỹ dài hạn,Nhận ký quỹ dài hạn,Nhận ký quỹ dài hạn,4.122.753.062,3.819.397.745,4122753062.0,3819397745.0
,,,55.725.069.062,55.421.713.745,55725069062.0,55421713745.0
