row_label_raw,row_label_full,col_0,31/12/2023 > Hạch toán theo vốn chủ sở hữu/Giá gốc VND,31/12/2023 > Dự phòng VND,31/12/2023 > Giá trị ghi sổ VND,1/1/2023 > Hạch toán theo vốn chủ sở hữu/Giá gốc VND,1/1/2023 > Dự phòng VND,1/1/2023 > Giá trị ghi sổ VND,numeric__31/12/2023 > Hạch toán theo vốn chủ sở hữu/Giá gốc VND,numeric__31/12/2023 > Dự phòng VND,numeric__31/12/2023 > Giá trị ghi sổ VND,numeric__1/1/2023 > Hạch toán theo vốn chủ sở hữu/Giá gốc VND,numeric__1/1/2023 > Dự phòng VND,numeric__1/1/2023 > Giá trị ghi sổ VND
Đầu tư vào các công ty liên kết và cơ sở kinh doanh đồng kiểm soát (i),Đầu tư vào các công ty liên kết và cơ sở kinh doanh đồng kiểm soát (i),Đầu tư vào các công ty liên kết và cơ sở kinh doanh đồng kiểm soát (i),2.230.183.930.616,(75.707.513.102),2.154.476.417.514,2.187.829.955.465,(75.707.513.102),2.112.122.442.363,2230183930616.0,-75707513102.0,2154476417514.0,2187829955465.0,-75707513102.0,2112122442363.0
Đầu tư góp vốn vào các đơn vị khác (ii),Đầu tư góp vốn vào các đơn vị khác (ii),Đầu tư góp vốn vào các đơn vị khác (ii),434.314.271.916,(340.618.322.927),93.695.948.989,434.314.271.916,(334.421.332.522),99.892.939.394,434314271916.0,-340618322927.0,93695948989.0,434314271916.0,-334421332522.0,99892939394.0
,,,2.664.498.202.532,(416.325.836.029),2.248.172.366.503,2.622.144.227.381,(410.128.845.624),2.212.015.381.757,2664498202532.0,-416325836029.0,2248172366503.0,2622144227381.0,-410128845624.0,2212015381757.0
