row_label_raw,row_label_full,col_0,2023Số cổ phiếu,2022Số cổ phiếu(Đã điều chỉnh lại),numeric__2023Số cổ phiếu,numeric__2022Số cổ phiếu(Đã điều chỉnh lại)
Cổ phiếu phổ thông đã phát hành đầu năm,Cổ phiếu phổ thông đã phát hành đầu năm,Cổ phiếu phổ thông đã phát hành đầu năm,641.281.186,641.281.186,641281186.0,641281186.0
Ảnh hưởng của việc chi trả cổ tức bằng cổ phiếu cho năm kết thúc ngày 31 tháng 12 năm 2023,Ảnh hưởng của việc chi trả cổ tức bằng cổ phiếu cho năm kết thúc ngày 31 tháng 12 năm 2023,Ảnh hưởng của việc chi trả cổ tức bằng cổ phiếu cho năm kết thúc ngày 31 tháng 12 năm 2023,641.281.186,641.281.186,641281186.0,641281186.0
Số lượng bình quân gia quyền của cổ phiếu phổ thông,Số lượng bình quân gia quyền của cổ phiếu phổ thông,Số lượng bình quân gia quyền của cổ phiếu phổ thông,1.282.562.372,1.282.562.372,1282562372.0,1282562372.0
