row_label_raw,row_label_full,No.,Company name,Principal activities,31/12/2023 > % of equity interest,31/12/2023 > % of voting rights,1/1/2023 > % of equity interest,1/1/2023 > % of voting rights,numeric__Company name,numeric__Principal activities,numeric__31/12/2023 > % of equity interest,numeric__31/12/2023 > % of voting rights,numeric__1/1/2023 > % of equity interest,numeric__1/1/2023 > % of voting rights
III,III,III,Jointly controlled entities,,,,,,,,,,,
14,III > 14,14,Me Linh Point Limited (*),Providing office building leasing and management services,25.00%,25.00%,25.00%,25.00%,,,25.0,25.0,25.0,25.0
15,III > 15,15,Crown Beverage Cans Saigon Limited,Manufacturing aluminium cans,30.00%,30.00%,30.00%,30.00%,,,30.0,30.0,30.0,30.0
16,III > 16,16,Malaya - Vietnam Glass Limited,Manufacturing glass products,30.00%,30.00%,30.00%,30.00%,,,30.0,30.0,30.0,30.0
17,III > 17,17,San Miguel Yamamura Phu Tho Packaging Company Limited,Manufacturing and trading metal packaging,35.00%,35.00%,35.00%,35.00%,,,35.0,35.0,35.0,35.0
18,III > 18,18,Vietnam Spirits and Wine Ltd,Producing and trading alcohol and alcohol-related products,45.00%,45.00%,45.00%,45.00%,,,45.0,45.0,45.0,45.0
