row_label_raw,row_label_full,col_0,1/1/2023Giá trị ghi sổ/Số có khả năng trả nợVND,Biến động trong năm > TăngVND,Biến động trong năm > GiảmVND,31/12/2023Giá trị ghi sổ/Số có khả năng trả nợVND,numeric__1/1/2023Giá trị ghi sổ/Số có khả năng trả nợVND,numeric__Biến động trong năm > TăngVND,numeric__Biến động trong năm > GiảmVND,numeric__31/12/2023Giá trị ghi sổ/Số có khả năng trả nợVND
Vay ngắn hạn,Vay ngắn hạn,Vay ngắn hạn,634.982.674.652,4.130.545.304.850,(4.236.627.979.502),528.900.000.000,634982674652.0,4130545304850.0,-4236627979502.0,528900000000.0
Vay dài hạn đến hạn trả (Thuyết minh 23(b)),Vay dài hạn đến hạn trả (Thuyết minh 23(b)),Vay dài hạn đến hạn trả (Thuyết minh 23(b)),22.474.940.583,44.949.881.167,(67.424.821.750),-,22474940583.0,44949881167.0,-67424821750.0,
Nợ thuê tài chính dài hạn đến hạn trả (Thuyết minh (23(b))),Nợ thuê tài chính dài hạn đến hạn trả (Thuyết minh (23(b))),Nợ thuê tài chính dài hạn đến hạn trả (Thuyết minh (23(b))),1.168.200.086,16.162.726.917,(16.101.530.820),1.229.396.183,1168200086.0,16162726917.0,-16101530820.0,1229396183.0
,,,658.625.815.321,4.191.657.912.934,(4.320.154.332.072),530.129.396.183,658625815321.0,4191657912934.0,-4320154332072.0,530129396183.0
