row_label_raw,row_label_full,col_0,VND,numeric__VND
Proportionate carrying amount of net assets acquired,Proportionate carrying amount of net assets acquired,Proportionate carrying amount of net assets acquired,"143,004,301,816",
Consideration paid,Consideration paid,Consideration paid,"(164,654,149,300)",
Difference recorded in retained profits (Note 26),Difference recorded in retained profits (Note 26),Difference recorded in retained profits (Note 26),"(21,649,847,484)",
