row_label_raw,row_label_full,Chỉ tiêu,Số dư đầu năm,Phát sinh trong năm > Số phải nộp,Phát sinh trong năm > Số đã nộp,Số dư cuối năm,numeric__Số dư đầu năm,numeric__Phát sinh trong năm > Số phải nộp,numeric__Phát sinh trong năm > Số đã nộp,numeric__Số dư cuối năm
1. Thuế GTGT,1. Thuế GTGT,1. Thuế GTGT,20.480,17.582,38.775,(713),20480.0,17582.0,38775.0,-713.0
2. Thuế TNDN,2. Thuế TNDN,2. Thuế TNDN,42.433,15.269,56.697,1.005,42433.0,15269.0,56697.0,1005.0
3. Các loại thuế khác,3. Các loại thuế khác,3. Các loại thuế khác,312,25.362,23.891,1.783,312.0,25362.0,23891.0,1783.0
Tổng cộng,Tổng cộng,Tổng cộng,63.225,58.213,119.363,2.075,63225.0,58213.0,119363.0,2075.0
