row_label_raw,row_label_full,3.1. Tiền gửi tại các TCTD khác,31/12/2019,01/01/2019,numeric__31/12/2019,numeric__01/01/2019
Tiền gửi không kỳ hạn,Tiền gửi không kỳ hạn,Tiền gửi không kỳ hạn,6.259.489,6.651.832,6259489.0,6651832.0
Bằng VND,Bằng VND,Bằng VND,5.966.568,6.412.289,5966568.0,6412289.0
Bằng ngoại hối,Bằng ngoại hối,Bằng ngoại hối,292.921,239.543,292921.0,239543.0
Tiền gửi có kỳ hạn,Tiền gửi có kỳ hạn,Tiền gửi có kỳ hạn,8.130.948,-,8130948.0,
Bằng VND,Bằng VND,Bằng VND,6.115.158,-,6115158.0,
Bằng ngoại hối,Bằng ngoại hối,Bằng ngoại hối,2.015.790,-,2015790.0,
Cộng,Cộng,Cộng,14.390.437,6.651.832,14390437.0,6651832.0
