row_label_raw,row_label_full,Bên liên quan,Mối quan hệ,Tính chất giao dịch,Phát sinh trong năm,Số dư tại 31/12/2019 Phải thu/ (Phải trả),numeric__Mối quan hệ,numeric__Tính chất giao dịch,numeric__Phát sinh trong năm,numeric__Số dư tại 31/12/2019 Phải thu/ (Phải trả)
Công ty AMC,Công ty AMC,Công ty AMC,Công ty con,Phí quản lý,37.216,62.553,,,37216.0,62553.0
Công ty AMC,Công ty AMC,Công ty AMC,Công ty con,Trả lãi TG,1.232,-,,,1232.0,
Công ty AMC,Công ty AMC,Công ty AMC,Công ty con,Tiền gửi KKH,-,13.475,,,,13475.0
Công ty AMC,Công ty AMC,Công ty AMC,Công ty con,Tiền gửi có kỳ hạn,-,4.549,,,,4549.0
Ban điều hành,Ban điều hành,Ban điều hành,Bên liên quan,Lương thưởng Ban Tổng Giám đốc,17.780,-,,,17780.0,
Ban điều hành,Ban điều hành,Ban điều hành,Bên liên quan,"Thù lao HĐQT, BKS",8.804,-,,,8804.0,
