row_label_raw,row_label_full,23.170 VND/USD,"212,6 VND/JPY","756,5 VND/THB","numeric__212,6 VND/JPY","numeric__756,5 VND/THB"
17.744 VND/CAD,17.744 VND/CAD,17.744 VND/CAD,16.223 VND/AUD,,,
25.643 VND/EUR,25.643 VND/EUR,25.643 VND/EUR,17.185 VND/SGD,,,
30.387 VND/GBP,30.387 VND/GBP,30.387 VND/GBP,23.919 VND/CHF,,,
