row_label_raw,row_label_full,CHỈ TIÊU,Thuyết minh,Năm 2019,Năm 2018,numeric__Thuyết minh,numeric__Năm 2019,numeric__Năm 2018
Những thay đổi về công nợ hoạt động,Những thay đổi về công nợ hoạt động,Những thay đổi về công nợ hoạt động,Những thay đổi về công nợ hoạt động,Những thay đổi về công nợ hoạt động,Những thay đổi về công nợ hoạt động,,,
15. Tăng/(Giám) các khoản nợ chính phủ và NHNN,Những thay đổi về công nợ hoạt động > 15. Tăng/(Giám) các khoản nợ chính phủ và NHNN,15. Tăng/(Giám) các khoản nợ chính phủ và NHNN,,(1.244.200),1.244.200,,-1244200.0,1244200.0
16. Tăng/(Giám) các khoản tiền gửi và vay các TCTD,Những thay đổi về công nợ hoạt động > 16. Tăng/(Giám) các khoản tiền gửi và vay các TCTD,16. Tăng/(Giám) các khoản tiền gửi và vay các TCTD,,2.656.560,(5.966.999),,2656560.0,-5966999.0
17. Tăng/(Giám) tiền gửi của khách hàng (bao gồm cá Kho bạc Nhà nước),Những thay đổi về công nợ hoạt động > 17. Tăng/(Giám) tiền gửi của khách hàng (bao gồm cá Kho bạc Nhà nước),17. Tăng/(Giám) tiền gửi của khách hàng (bao gồm cá Kho bạc Nhà nước),,11.896.715,1.427.965,,11896715.0,1427965.0
18. Tăng/(Giám) phát hành giấy tờ có giá (ngoại trừ GTCG được tính vào hoạt động tài chính),Những thay đổi về công nợ hoạt động > 18. Tăng/(Giám) phát hành giấy tờ có giá (ngoại trừ GTCG được tính vào hoạt động tài chính),18. Tăng/(Giám) phát hành giấy tờ có giá (ngoại trừ GTCG được tính vào hoạt động tài chính),,(6.480.085),3.784.922,,-6480085.0,3784922.0
"19. Tăng/(Giám) vốn tài trợ, ủy thác đầu tư, cho vay mà TCTD chịu rủi ro","Những thay đổi về công nợ hoạt động > 19. Tăng/(Giám) vốn tài trợ, ủy thác đầu tư, cho vay mà TCTD chịu rủi ro","19. Tăng/(Giám) vốn tài trợ, ủy thác đầu tư, cho vay mà TCTD chịu rủi ro",,(53.586),(48.392),,-53586.0,-48392.0
20. Tăng/(Giám) các công cụ tài chính phải sinh và các khoản nợ tài chính khác,Những thay đổi về công nợ hoạt động > 20. Tăng/(Giám) các công cụ tài chính phải sinh và các khoản nợ tài chính khác,20. Tăng/(Giám) các công cụ tài chính phải sinh và các khoản nợ tài chính khác,,-,(38.895),,,-38895.0
21. Tăng/(Giám) khác về công nợ hoạt động,Những thay đổi về công nợ hoạt động > 21. Tăng/(Giám) khác về công nợ hoạt động,21. Tăng/(Giám) khác về công nợ hoạt động,,(147.924),(8.081),,-147924.0,-8081.0
22. Chi từ các quỹ của tổ chức tín dụng,22. Chi từ các quỹ của tổ chức tín dụng,22. Chi từ các quỹ của tổ chức tín dụng,,-,-,,,
I. Lưu chuyển tiền thuần từ hoạt động kinh doanh,22. Chi từ các quỹ của tổ chức tín dụng > I. Lưu chuyển tiền thuần từ hoạt động kinh doanh,I. Lưu chuyển tiền thuần từ hoạt động kinh doanh,,5.505.188,(3.804.940),,5505188.0,-3804940.0
