row_label_raw,row_label_full,col_0,Ngày 31 tháng 12năm 2017triệu đồng,Ngày 31 tháng 12năm 2016(trình bày lại)triệu đồng,numeric__Ngày 31 tháng 12năm 2017triệu đồng,numeric__Ngày 31 tháng 12năm 2016(trình bày lại)triệu đồng
Nợ đủ tiêu chuẩn,Nợ đủ tiêu chuẩn,Nợ đủ tiêu chuẩn,770.283.251,643.096.169,770283251.0,643096169.0
Nợ cần chú ý,Nợ cần chú ý,Nợ cần chú ý,3.594.606,6.010.597,3594606.0,6010597.0
Nợ dưới tiêu chuẩn,Nợ dưới tiêu chuẩn,Nợ dưới tiêu chuẩn,1.242.161,2.350.744,1242161.0,2350744.0
Nợ nghi ngờ,Nợ nghi ngờ,Nợ nghi ngờ,2.550.290,805.013,2550290.0,805013.0
Nợ có khả năng mất vốn,Nợ có khả năng mất vốn,Nợ có khả năng mất vốn,5.184.371,3.790.425,5184371.0,3790425.0
,,,782.854.679,656.052.948,782854679.0,656052948.0
