row_label_raw,row_label_full,col_0,2017 triệu đồng,2016 (trình bày lại) triệu đồng,numeric__2017 triệu đồng,numeric__2016 (trình bày lại) triệu đồng
Lợi nhuận thuần trước thuếCộng/(trừ)- Thu nhập từ cổ tức không chịu thuế- Khác,Lợi nhuận thuần trước thuếCộng/(trừ)- Thu nhập từ cổ tức không chịu thuế- Khác,Lợi nhuận thuần trước thuếCộng/(trừ)- Thu nhập từ cổ tức không chịu thuế- Khác,8.350.305(215.731)29.343,8.197.431(281.386)84.607,,
Thu nhập chịu thuế ước tính trong năm,Lợi nhuận thuần trước thuếCộng/(trừ)- Thu nhập từ cổ tức không chịu thuế- Khác > Thu nhập chịu thuế ước tính trong năm,Thu nhập chịu thuế ước tính trong năm,8.163.917,8.000.652,8163917.0,8000652.0
Chi phí thuế TNDN trong năm,Lợi nhuận thuần trước thuếCộng/(trừ)- Thu nhập từ cổ tức không chịu thuế- Khác > Chi phí thuế TNDN trong năm,Chi phí thuế TNDN trong năm,1.632.783,1.600.130,1632783.0,1600130.0
Thuế TNDN phải trả đầu năm,Lợi nhuận thuần trước thuếCộng/(trừ)- Thu nhập từ cổ tức không chịu thuế- Khác > Thuế TNDN phải trả đầu năm,Thuế TNDN phải trả đầu năm,147.588,125.074,147588.0,125074.0
Thuế TNDN đã trả trong năm,Lợi nhuận thuần trước thuếCộng/(trừ)- Thu nhập từ cổ tức không chịu thuế- Khác > Thuế TNDN đã trả trong năm,Thuế TNDN đã trả trong năm,(1.694.735),(1.571.699),-1694735.0,-1571699.0
Điều chỉnh chênh lệch thuế thu nhập doanh nghiệp của các năm trước,Lợi nhuận thuần trước thuếCộng/(trừ)- Thu nhập từ cổ tức không chịu thuế- Khác > Điều chỉnh chênh lệch thuế thu nhập doanh nghiệp của các năm trước,Điều chỉnh chênh lệch thuế thu nhập doanh nghiệp của các năm trước,-,(5.917),,-5917.0
Thuế TNDN phải trả cuối năm,Lợi nhuận thuần trước thuếCộng/(trừ)- Thu nhập từ cổ tức không chịu thuế- Khác > Thuế TNDN phải trả cuối năm,Thuế TNDN phải trả cuối năm,85.636,147.588,85636.0,147588.0
