row_label_raw,row_label_full,col_0,Ngày 31 tháng 12năm 2017triệu đồng,Ngày 31 tháng 12năm 2016triệu đồng,numeric__Ngày 31 tháng 12năm 2017triệu đồng,numeric__Ngày 31 tháng 12năm 2016triệu đồng
Tiền gửi tại các TCTD khác,Tiền gửi tại các TCTD khác,Tiền gửi tại các TCTD khác,Tiền gửi tại các TCTD khác,Tiền gửi tại các TCTD khác,,
Tiền gửi không kỳ hạn,Tiền gửi tại các TCTD khác > Tiền gửi không kỳ hạn,Tiền gửi không kỳ hạn,53.223.521,40.761.621,53223521.0,40761621.0
- Bằng VND,Tiền gửi tại các TCTD khác > - Bằng VND,- Bằng VND,47.499.006,31.138.452,47499006.0,31138452.0
- Bằng ngoại tệ,Tiền gửi tại các TCTD khác > - Bằng ngoại tệ,- Bằng ngoại tệ,5.724.515,9.623.169,5724515.0,9623169.0
Tiền gửi có kỳ hạn,Tiền gửi tại các TCTD khác > Tiền gửi có kỳ hạn,Tiền gửi có kỳ hạn,48.935.685,49.967.057,48935685.0,49967057.0
- Bằng VND,Tiền gửi tại các TCTD khác > - Bằng VND,- Bằng VND,26.206.000,31.962.000,26206000.0,31962000.0
- Bằng ngoại tệ,Tiền gửi tại các TCTD khác > - Bằng ngoại tệ,- Bằng ngoại tệ,22.729.685,18.005.057,22729685.0,18005057.0
,,,102.159.206,90.728.678,102159206.0,90728678.0
Cho vay các TCTD khác,Cho vay các TCTD khác,Cho vay các TCTD khác,Cho vay các TCTD khác,Cho vay các TCTD khác,,
Bằng VND,Cho vay các TCTD khác > Bằng VND,Bằng VND,5.853.503,3.379.162,5853503.0,3379162.0
Bằng ngoại tệ,Cho vay các TCTD khác > Bằng ngoại tệ,Bằng ngoại tệ,627.900,653.691,627900.0,653691.0
,,,6.481.403,4.032.853,6481403.0,4032853.0
Dự phòng rủi ro,Dự phòng rủi ro,Dự phòng rủi ro,-,-,,
,,,108.640.609,94.761.531,108640609.0,94761531.0
