row_label_raw,row_label_full,col_0,Ngày 31 tháng 12 năm 2017,Ngày 31 tháng 12 năm 2017_1,Ngày 31 tháng 12 năm 2016,Ngày 31 tháng 12 năm 2016_1,numeric__Ngày 31 tháng 12 năm 2017,numeric__Ngày 31 tháng 12 năm 2017_1,numeric__Ngày 31 tháng 12 năm 2016,numeric__Ngày 31 tháng 12 năm 2016_1
,,,Giá gốc triệu đồng,Tỷ lệ vốn góp (%),Giá gốc triệu đồng,Tỷ lệ vốn góp (%),,,,
Ngân hàng TNHH Indovina Công ty TNHH Bảo hiểm,Ngân hàng TNHH Indovina Công ty TNHH Bảo hiểm,Ngân hàng TNHH Indovina Công ty TNHH Bảo hiểm,1.688.788,50%,1.688.788,50%,1688788.0,0.5,1688788.0,0.5
Nhân thọ Aviva Việt Nam,Nhân thọ Aviva Việt Nam,Nhân thọ Aviva Việt Nam,-,-,400.000,50%,,,400000.0,0.5
,,,1.688.788,,2.088.788,,1688788.0,,2088788.0,
