row_label_raw,row_label_full,col_0,Ngày 31 tháng 12năm 2017triệu đồng,Ngày 31 tháng 12năm 2016(trình bày lại)triệu đồng,numeric__Ngày 31 tháng 12năm 2017triệu đồng,numeric__Ngày 31 tháng 12năm 2016(trình bày lại)triệu đồng
Nợ đủ tiêu chuẩn,Nợ đủ tiêu chuẩn,Nợ đủ tiêu chuẩn,63.393.487,64.132.551,63393487.0,64132551.0
Nợ cần chú ý,Nợ cần chú ý,Nợ cần chú ý,-,-,,
Nợ dưới tiêu chuẩn,Nợ dưới tiêu chuẩn,Nợ dưới tiêu chuẩn,-,-,,
Nợ nghi ngờ,Nợ dưới tiêu chuẩn > Nợ nghi ngờ,Nợ nghi ngờ,240.850,-,240850.0,
Nợ có khả năng mất vốn,Nợ dưới tiêu chuẩn > Nợ có khả năng mất vốn,Nợ có khả năng mất vốn,240.000,-,240000.0,
,,,63.874.337,64.132.551,63874337.0,64132551.0
