row_label_raw,row_label_full,col_0,Ngày 31 tháng 12năm 2017triệu đồng,Ngày 31 tháng 12năm 2016(trình bày lại)triệu đồng,numeric__Ngày 31 tháng 12năm 2017triệu đồng,numeric__Ngày 31 tháng 12năm 2016(trình bày lại)triệu đồng
Các khoản phải trả nội bộ,Các khoản phải trả nội bộ,Các khoản phải trả nội bộ,3.171.941,2.165.242,3171941.0,2165242.0
Các khoản phải trả bên ngoài (*),Các khoản phải trả bên ngoài (*),Các khoản phải trả bên ngoài (*),101.918.689,99.687.277,101918689.0,99687277.0
"Quỹ khen thưởng, phúc lợi","Quỹ khen thưởng, phúc lợi","Quỹ khen thưởng, phúc lợi",387.225,317.844,387225.0,317844.0
,,,105.477.855,102.170.363,105477855.0,102170363.0
