row_label_raw,row_label_full,Đầu tư vào công ty con (Thuyết minh số 13.1) > Vốn góp liên doanh (Thuyết minh số 13.2),Ngày 31 tháng 12năm 2017triệu đồng > 4.590.032 > 1.688.788,Ngày 31 tháng 12năm 2016triệu đồng > 4.600.882 > 2.088.788,numeric__Ngày 31 tháng 12năm 2017triệu đồng > 4.590.032 > 1.688.788,numeric__Ngày 31 tháng 12năm 2016triệu đồng > 4.600.882 > 2.088.788
Đầu tư dài hạn khác,Đầu tư dài hạn khác,Đầu tư dài hạn khác,170.955,170.955,170955.0,170955.0
Dự phòng giảm giá đầu tư dài hạn khác,Dự phòng giảm giá đầu tư dài hạn khác,Dự phòng giảm giá đầu tư dài hạn khác,(1.756),(2.574),-1756.0,-2574.0
,,,6.448.019,6.858.051,6448019.0,6858051.0
