row_label_raw,row_label_full,Họ và tên,Chức vụ,numeric__Chức vụ
Ông Nguyễn Thế Huân,Ông Nguyễn Thế Huân,Ông Nguyễn Thế Huân,Trường ban,
Bà Phạm Thị Thơm,Bà Phạm Thị Thơm,Bà Phạm Thị Thơm,Thành viên,
Ông Trần Minh Đức,Ông Trần Minh Đức,Ông Trần Minh Đức,Thành viên,
Bà Phạm Thị Hồng Phương,Bà Phạm Thị Hồng Phương,Bà Phạm Thị Hồng Phương,Thành viên,
