row_label_raw,row_label_full,Chỉ tiêu,Năm 2016Trình bày lại(Sau điều chỉnh của KTNN),Năm 2016Số đã công bố(Sau kiểm toán của kiểm toán độc lập),Điều chỉnh,numeric__Năm 2016Trình bày lại(Sau điều chỉnh của KTNN),numeric__Năm 2016Số đã công bố(Sau kiểm toán của kiểm toán độc lập),numeric__Điều chỉnh
Các khoản nợ khác,Các khoản nợ khác,Các khoản nợ khác,111.957.090,111.995.969,(38.879),111957090.0,111995969.0,-38879.0
Các khoản phải trả và công nợ khác,Các khoản phải trả và công nợ khác,Các khoản phải trả và công nợ khác,102.170.363,102.209.242,(38.879),102170363.0,102209242.0,-38879.0
Tổng nợ phải trả,Tổng nợ phải trả,Tổng nợ phải trả,885.372.796,885.411.675,(38.879),885372796.0,885411675.0,-38879.0
Vốn chủ sở hữu,Vốn chủ sở hữu,Vốn chủ sở hữu,58.991.289,59.083.928,(92.639),58991289.0,59083928.0,-92639.0
Lợi nhuận chưa phân phối,Lợi nhuận chưa phân phối,Lợi nhuận chưa phân phối,6.744.508,6.837.147,(92.639),6744508.0,6837147.0,-92639.0
TỔNG NỘ PHẢI TRẢ VÀ VỐN CHỦ SỞ HỮU,TỔNG NỘ PHẢI TRẢ VÀ VỐN CHỦ SỞ HỮU,TỔNG NỘ PHẢI TRẢ VÀ VỐN CHỦ SỞ HỮU,944.364.085,944.495.603,(131.518),944364085.0,944495603.0,-131518.0
