row_label_raw,row_label_full,col_0,Tổng dư nợ cho vay triệu đồng,Tổng tiền gửi triệu đồng,Các cam kết tín dụng triệu đồng,CCTCphái sinh triệu đồng,Kinh doanh và đầu tư chứng khoán triệu đồng,numeric__Tổng dư nợ cho vay triệu đồng,numeric__Tổng tiền gửi triệu đồng,numeric__Các cam kết tín dụng triệu đồng,numeric__CCTCphái sinh triệu đồng,numeric__Kinh doanh và đầu tư chứng khoán triệu đồng
Trong nước,Trong nước,Trong nước,786.064.109,829.976.429,112.811.788,528.762,132.005.780,786064109.0,829976429.0,112811788.0,528762.0,132005780.0
Nước ngoài,Nước ngoài,Nước ngoài,3.271.973,645.109,2.483,-,-,3271973.0,645109.0,2483.0,,
,,,789.336.082,830.621.538,112.814.271,528.762,132.005.780,789336082.0,830621538.0,112814271.0,528762.0,132005780.0
