row_label_raw,row_label_full,Trong vòng một năm > Trong năm thứ hai > Từ năm thứ ba đến năm thứ năm,Số cuối nămVND > 3.700.000.000 > 38.834.864.000 > 7.400.000.000,Số đầu nămVND > 31.894.000.000 > 24.904.000.000 > 34.090.000.000,numeric__Số cuối nămVND > 3.700.000.000 > 38.834.864.000 > 7.400.000.000,numeric__Số đầu nămVND > 31.894.000.000 > 24.904.000.000 > 34.090.000.000
,,,49.934.864.000,90.888.000.000,49934864000.0,90888000000.0
Trừ: Số phải trả trong vòng 12 tháng(Thuyết minh số 18),Trừ: Số phải trả trong vòng 12 tháng(Thuyết minh số 18),Trừ: Số phải trả trong vòng 12 tháng(Thuyết minh số 18),3.700.000.000,31.894.000.000,3700000000.0,31894000000.0
Số phải trả sau 12 tháng,Số phải trả sau 12 tháng,Số phải trả sau 12 tháng,46.234.864.000,58.994.000.000,46234864000.0,58994000000.0
