row_label_raw,row_label_full,col_0,Đơn vị,Số cuối năm,Số đầu năm,numeric__Đơn vị,numeric__Số cuối năm,numeric__Số đầu năm
Đô la Mỹ,Đô la Mỹ,Đô la Mỹ,USD,83.539,137.582,,83539.0,137582.0
Euro,Euro,Euro,EUR,7.671,-,,7671.0,
Đô la Hồng Kông,Đô la Hồng Kông,Đô la Hồng Kông,HKD,970,-,,970.0,
Đô la Úc,Đô la Úc,Đô la Úc,AUD,478,495,,478.0,495.0
Đô la Singapore,Đô la Singapore,Đô la Singapore,SGD,174,518,,174.0,518.0
